DateID,ProductID,StoreID,CustomerID,QuantityOrdered,DiscountPercent,ShippingPercent
20260101,64,2,402,7,0.10048566986196156,0.1449978863715892
20260101,147,2,217,5,0.05145107291251996,0.08055035484318222
20260101,121,2,92,1,0.03859315150410414,0.08231791535186317
20260101,229,2,378,9,0.1310099263475142,0.12815243318665837
20260101,331,2,930,1,0.1483806479562418,0.1030893966559657
20260101,101,2,240,1,0.09345411060789258,0.08085864166556267
20260101,126,2,989,9,0.03664854992303421,0.13152622954664245
20260101,293,2,603,8,0.0815450869174709,0.08166725744382895
20260101,262,2,586,13,0.0682853159613523,0.09456480732804709
20260101,139,2,101,15,0.11863678545220298,0.0776289949824985
20260101,413,2,914,17,0.11965250544279449,0.0986743574623165
20260101,340,2,552,4,0.10957083693556002,0.06654288747949895
20260101,161,2,106,8,0.06347848687446848,0.12278719253653121
20260101,144,2,622,19,0.13243847320783508,0.08771054313622052
20260101,116,2,748,6,0.10613412417943079,0.14213950916208623
20260101,375,2,109,12,0.07649893639886222,0.148684154318743
20260101,351,2,395,4,0.1482905901520776,0.0524176328943792
20260101,454,2,380,19,0.06676887962843947,0.07977993337708222
20260101,83,2,26,12,0.11083431094011903,0.061428439324282616
20260101,258,2,119,2,0.10460951506055224,0.054629408900771115
20260101,396,2,639,11,0.03878665185529569,0.10410171346445789
20260101,27,2,671,4,0.06123273406327,0.10283763205193461
20260101,203,2,917,16,0.13284124601393232,0.10258615792155637
20260101,380,2,41,8,0.14179193717438568,0.11992490008076699
20260101,38,2,188,13,0.06544493519429452,0.08890474376004844
20260101,60,2,482,19,0.07963184484066647,0.1335885718786336
20260101,425,2,915,17,0.027020531386585025,0.10957100791252755
20260101,19,2,513,9,0.11079388326802245,0.08075775544454555
20260101,290,2,368,20,0.04269934680082123,0.08803281849959202
20260101,179,2,969,5,0.10503134614827607,0.06152048531056528
20260101,107,2,885,5,0.11431220051640772,0.1228122431392082
20260101,327,2,957,5,0.046026003354130415,0.12655563985744545
20260101,466,2,639,16,0.05457380234186003,0.07554519193994427
20260101,314,2,426,12,0.1123895373458598,0.08084466719004026
20260101,451,2,761,19,0.0706624168891519,0.05814318447167144
20260101,377,2,496,6,0.09832104348062673,0.05912553929325115
20260101,98,2,367,20,0.09822110016272076,0.06973398504517417
20260101,377,2,65,12,0.10040825626263164,0.12871360273293891
20260101,68,2,670,9,0.1157775890318041,0.07618698477955184
20260101,184,2,975,17,0.09541760374359931,0.0809125193185988
20260101,2,2,789,12,0.05846566602257945,0.10839857942213296
20260101,198,2,84,6,0.10143161152631089,0.08833674337204453
20260101,251,2,24,15,0.05342159592087069,0.11444278399569192
20260101,351,2,872,9,0.04583192506887273,0.05870289735775219
20260101,104,2,271,13,0.1438752401821058,0.14695172010372454
20260101,457,2,552,17,0.09628070040077832,0.0854447181943599
20260101,408,2,32,3,0.08231628601020209,0.0735839055460661
20260101,315,2,955,9,0.11917655428385494,0.0709010852502819
20260101,318,2,197,16,0.14926867023607093,0.12309962968563001
20260101,378,2,706,5,0.08315464931687404,0.07844146336471405
20260101,129,2,66,10,0.1392318925691499,0.07480320467135053
20260101,253,2,336,1,0.08699454114226762,0.06715485119085275
20260101,359,2,2,15,0.10595311768313584,0.06999472719899677
20260101,249,2,72,19,0.12932497196381917,0.13947683991838725
20260101,296,2,193,18,0.14815452161842543,0.06794582248571976
20260101,280,2,984,17,0.10978866555516577,0.1401676343806721
20260101,321,2,944,18,0.056425185923845225,0.07430257332033194
20260101,245,2,22,4,0.13805418943986128,0.13888461827990592
20260101,340,2,454,9,0.11670939098739179,0.13112143153179023
20260101,319,2,597,18,0.1205506217061407,0.13988435966293944
20260101,118,2,830,15,0.06955222209699871,0.0625859042844177
20260101,272,2,941,3,0.12214063058473058,0.12028373675338046
20260101,27,2,616,18,0.08808183138364938,0.07830439094518603
20260101,34,2,166,9,0.04812360306414548,0.0843511432392644
20260101,487,2,281,18,0.02975288267886249,0.07242949953939247
20260101,220,2,620,3,0.1099934789982802,0.06805414331258638
20260101,119,2,368,16,0.13746890517920632,0.061468873612257086
20260101,319,2,411,16,0.046435941223813657,0.06737470604306747
20260101,375,2,181,8,0.11687345433521348,0.13535651148999278
20260101,371,2,171,10,0.1179614037444188,0.1413277786870114
20260101,282,2,788,2,0.11912883120091845,0.11664273318764969
20260101,221,2,596,1,0.11425923017080207,0.0698589700599056
20260101,193,2,819,3,0.07681715097531949,0.14928846774706533
20260101,92,2,548,17,0.09598774553040196,0.054603719773439224
20260101,450,2,199,14,0.11218882897823161,0.13018894815943405
