DateID,ProductID,StoreID,CustomerID,QuantityOrdered,DiscountPercent,ShippingPercent
20260101,383,22,936,17,0.09480221976319665,0.09187372028139024
20260101,110,22,667,1,0.1476188530933738,0.0809674357307508
20260101,448,22,376,18,0.10890810985853168,0.11895441690847099
20260101,169,22,345,11,0.11840943924031924,0.05345863233776308
20260101,383,22,423,10,0.1423889527375858,0.09807413327034753
20260101,31,22,358,18,0.1403611407033731,0.0745978453700862
20260101,468,22,458,11,0.04855136268479938,0.14494606335498045
20260101,379,22,89,2,0.1010117534144266,0.07485586217607772
20260101,74,22,846,18,0.03471342744720503,0.11563300505260038
20260101,418,22,740,16,0.0631300623857395,0.10881614527700054
20260101,361,22,702,12,0.05926322377825202,0.11594801485453388
20260101,106,22,787,20,0.054156745308571855,0.1055619158225041
20260101,282,22,335,2,0.1258064101999097,0.13678532991014258
20260101,471,22,237,13,0.08888497749051434,0.05551978618480278
20260101,204,22,269,13,0.13182493732832315,0.07216707289356514
20260101,188,22,104,8,0.14848514791884232,0.08773680211140941
20260101,491,22,879,11,0.14329461494165832,0.07556972837493645
20260101,255,22,229,20,0.13884130465781555,0.13198217267542928
20260101,118,22,14,15,0.07473750613214364,0.11960239813025579
20260101,82,22,660,1,0.03035063348013406,0.1089460717529018
20260101,423,22,897,3,0.048488636622535844,0.08294307093706957
20260101,415,22,104,8,0.07982648746713725,0.08829902533741014
20260101,282,22,388,8,0.06960982624163418,0.11814065436984576
20260101,208,22,482,10,0.07856315067504584,0.056028877851136
20260101,90,22,167,18,0.08258440638588713,0.1377809199630749
20260101,99,22,898,3,0.08984426836874597,0.07422316195592857
20260101,231,22,812,12,0.04092732749105376,0.07587052723054226
20260101,133,22,330,18,0.1309392733331157,0.09637801058229645
20260101,333,22,537,7,0.0666208703388215,0.08502381825949551
20260101,424,22,603,9,0.09292481546505384,0.09946060331379108
20260101,228,22,586,20,0.05360843134154783,0.08546812927103639
20260101,396,22,620,13,0.06929104954714763,0.0572891979365964
20260101,74,22,581,20,0.1442695690295042,0.14588188283972064
20260101,292,22,368,6,0.06486398471150284,0.13459676689997457
20260101,164,22,941,17,0.14603338386817893,0.11119341094035132
20260101,183,22,555,3,0.08974579504630868,0.11247351716042311
20260101,296,22,473,3,0.08875808143522264,0.09242742525263148
20260101,372,22,57,7,0.09689891249775662,0.054156906732659875
20260101,37,22,929,19,0.09547113129688348,0.0508125827497131
20260101,352,22,132,20,0.030998233357750857,0.10300673774145533
20260101,411,22,461,15,0.0720132299041977,0.09733879278084817
20260101,134,22,532,20,0.11193168724655893,0.12766570896196783
20260101,349,22,766,2,0.09938811173943825,0.0693256178792673
20260101,110,22,877,4,0.08717269852549668,0.1300146288354881
20260101,215,22,874,18,0.08464187396557993,0.08146531365138157
20260101,63,22,417,8,0.040786007473326835,0.1377796325808802
20260101,32,22,228,19,0.06094487106256638,0.12154847403117833
20260101,72,22,711,8,0.14383499672585617,0.0915346541211804
20260101,337,22,499,8,0.022238198643120002,0.07375280531716384
20260101,349,22,542,3,0.021901569867514292,0.11326758382010223
20260101,195,22,793,20,0.09866267928494128,0.10667527195469836
20260101,274,22,214,20,0.12528194087582362,0.13360049611227978
20260101,51,22,252,10,0.13564118021203342,0.09179009567210097
20260101,262,22,321,11,0.10600647002689467,0.10422336616642278
20260101,85,22,974,1,0.11730868518416357,0.13672573131876448
20260101,122,22,530,2,0.025310270426969435,0.09335252556501794
20260101,486,22,793,14,0.03896554565819848,0.06052414985281488
20260101,169,22,229,18,0.07301424632075643,0.057727096375999036
20260101,98,22,496,4,0.051822305972458266,0.08469399902625652
20260101,307,22,153,5,0.04676868007432662,0.14949959703351143
20260101,90,22,650,9,0.10606336154402804,0.1255612558418666
20260101,358,22,223,1,0.024552852643978863,0.07613472403381698
20260101,303,22,464,18,0.11926786176708128,0.11987512330748376
20260101,120,22,437,13,0.060580347449002134,0.06535201822270112
20260101,399,22,21,14,0.13264150330001984,0.09780339918317857
20260101,114,22,954,6,0.11040548542186125,0.07325805529141696
20260101,186,22,484,19,0.08425247711368902,0.1144913909692449
20260101,406,22,637,19,0.0861057600388903,0.09649007907628779
20260101,451,22,70,6,0.12050662977177287,0.12759079835596188
20260101,370,22,257,3,0.13465235628427896,0.1413997098913004
20260101,6,22,905,1,0.10179950624385788,0.092642929931162
20260101,90,22,611,16,0.11486801627213855,0.09068046493477028
20260101,89,22,534,4,0.07874434930759015,0.09547322621500631
20260101,125,22,762,6,0.1468636266739068,0.12318919424866742
20260101,81,22,803,2,0.0238383242588776,0.07568697439836707
20260101,301,22,998,1,0.07757491417256503,0.050176229190633005
20260101,230,22,27,20,0.07210496986217388,0.14056532859748072
20260101,42,22,849,5,0.13583240715515585,0.07706584321231782
20260101,152,22,327,17,0.1291418845630093,0.1394938111554618
20260101,487,22,658,20,0.031338208980273896,0.09627787702171463
20260101,218,22,371,16,0.12223856139182472,0.11349465001259514
20260101,395,22,106,20,0.10474474071265946,0.0683811398232044
20260101,24,22,540,2,0.12851879771631156,0.07230983986263591
20260101,471,22,39,3,0.07010199626923551,0.0806031077187389
20260101,327,22,65,15,0.03838390691601021,0.08881469019346092
20260101,280,22,559,14,0.12329362409445632,0.12341765082023687
20260101,269,22,320,12,0.12602609600873876,0.14761647375389458
20260101,411,22,238,10,0.06698003719224195,0.06162032471230459
20260101,65,22,414,8,0.044948339370147083,0.08429091245821654
20260101,5,22,988,13,0.09095385402509254,0.10909295269995155
