DateID,ProductID,StoreID,CustomerID,QuantityOrdered,DiscountPercent,ShippingPercent
20260101,409,16,764,15,0.02555585320127666,0.09036291026806433
20260101,251,16,333,1,0.06946424116359735,0.08715686301931605
20260101,134,16,367,6,0.08290074729112454,0.06634965686748416
20260101,289,16,206,6,0.08470650776424582,0.07602446342710002
20260101,400,16,878,8,0.12803553464493986,0.10472461265020011
20260101,201,16,863,16,0.12888774506747483,0.14967624988554878
20260101,154,16,814,18,0.06092682177634491,0.06226213598165799
20260101,457,16,891,18,0.03625626199144345,0.07415764277061371
20260101,13,16,908,12,0.13641504841114038,0.05883356147932128
20260101,268,16,409,19,0.07088387468300636,0.05630286552004578
20260101,310,16,242,20,0.08686346808787998,0.09832666883538502
20260101,444,16,651,5,0.11502710674854208,0.14257959374981166
20260101,5,16,93,18,0.0248690913423049,0.11154875040391135
20260101,75,16,675,12,0.046817088410435,0.051287731178203656
20260101,356,16,882,10,0.13716612763320943,0.05519819621389274
20260101,458,16,729,16,0.1121518000110008,0.09839379592185393
20260101,311,16,636,5,0.06850731340321757,0.1315312012319967
20260101,269,16,566,19,0.03978914519203092,0.1390606935252704
20260101,392,16,722,2,0.06576712465106584,0.135287869312385
20260101,131,16,810,13,0.12455050243381412,0.08121691894360292
20260101,163,16,137,15,0.1444767150734643,0.07904063641342104
20260101,285,16,983,13,0.039357538153807416,0.07272803220369355
20260101,463,16,345,4,0.09953428456615121,0.09907246385697258
20260101,284,16,362,3,0.13087022423748987,0.08546672605725139
20260101,399,16,423,19,0.11617374670894592,0.11191166091985255
20260101,281,16,889,19,0.04996487246532353,0.09990536139488704
20260101,221,16,449,15,0.07974857441474802,0.11130221347464811
20260101,348,16,242,17,0.02584998756509878,0.08135795357752262
20260101,68,16,705,6,0.13289724820239257,0.06405853981096378
20260101,376,16,671,1,0.07372462053928676,0.09128051415754099
20260101,18,16,774,3,0.11569771654936561,0.11558950402638364
20260101,73,16,763,4,0.04119251508864403,0.10395955192173266
20260101,174,16,756,15,0.03979701844036086,0.053164551138080635
20260101,269,16,434,10,0.13926773617870947,0.14636568852772963
20260101,423,16,155,17,0.14416167704392804,0.12812140822924734
20260101,481,16,698,18,0.04771628667741293,0.05875813713332977
20260101,105,16,644,14,0.1358115248818492,0.12995422553210248
20260101,137,16,532,6,0.04065490000634311,0.10242593868736777
20260101,392,16,98,14,0.027784046177149472,0.08322350906723675
20260101,381,16,199,18,0.023470331427287175,0.0975416981626814
20260101,258,16,460,18,0.1376923399161934,0.12302830583922404
20260101,455,16,340,1,0.11379964580731033,0.10906434212109864
20260101,438,16,221,14,0.12974632903515576,0.07390168055096745
20260101,472,16,58,20,0.10825058179894939,0.10486518329995136
20260101,295,16,728,14,0.11916820517838905,0.12098684308686365
20260101,169,16,792,10,0.04926171089711294,0.06154485461783315
20260101,299,16,735,11,0.03553152423677647,0.14493551290368606
20260101,234,16,868,5,0.05166701085747458,0.11841747423418097
20260101,408,16,76,9,0.057210607581358194,0.07486883182170112
20260101,141,16,868,1,0.06311926389560374,0.088367736485636
20260101,483,16,519,15,0.04904817982872458,0.10633025921104206
20260101,7,16,597,9,0.03481684725460605,0.10727736392056617
20260101,308,16,332,19,0.06720963640232928,0.08305004864190675
20260101,482,16,346,15,0.09715804268169798,0.0802201845893179
20260101,134,16,535,13,0.12490326810862812,0.07117293526068466
20260101,489,16,811,19,0.11604384439994418,0.12078561890150463
20260101,265,16,839,20,0.049757515481651866,0.1459499914809239
20260101,427,16,465,7,0.07695537667437748,0.09856448822331203
20260101,14,16,223,5,0.04514948314246124,0.14922751914277665
20260101,23,16,58,16,0.09427116924227376,0.05387205661603639
20260101,204,16,863,19,0.0721734831181586,0.11721901190301283
20260101,108,16,918,19,0.05923119882754663,0.05478329462463671
20260101,427,16,695,16,0.13740476239437235,0.118637529228747
20260101,270,16,920,8,0.1265721003990954,0.09721469095680033
20260101,89,16,167,16,0.13083646570237284,0.1451729611476863
20260101,160,16,689,12,0.059558808335846175,0.09726978929901774
20260101,57,16,546,5,0.1438831285677016,0.10821459193690994
20260101,91,16,158,6,0.06742515362352693,0.11152606175187402
20260101,222,16,18,11,0.055447471167249684,0.07356112498200229
20260101,190,16,700,16,0.14494893713380885,0.1238118539399241
20260101,245,16,293,20,0.02534099557814788,0.13127236308654408
