DateID,ProductID,StoreID,CustomerID,QuantityOrdered,DiscountPercent,ShippingPercent
20260101,475,6,366,2,0.1097598524183993,0.1322592839665629
20260101,84,6,214,16,0.08383548882612932,0.1432271605126009
20260101,22,6,352,12,0.14026892145212136,0.0738950219073218
20260101,353,6,265,15,0.1375964372176037,0.10757232240583972
20260101,86,6,590,16,0.14150186102373163,0.051328012436371695
20260101,176,6,916,2,0.0916060652824047,0.09606451589687862
20260101,481,6,954,9,0.09795874798626812,0.11349551033853796
20260101,167,6,423,18,0.05524749437548489,0.12164709324414628
20260101,340,6,197,3,0.10163895087666223,0.11158305969795722
20260101,240,6,755,16,0.04400089461956658,0.10878600584733183
20260101,225,6,477,6,0.11227454735566116,0.13833062474697758
20260101,226,6,926,7,0.1233015007956177,0.10920108863331274
20260101,419,6,902,8,0.09558509867697886,0.06893340271512263
20260101,9,6,31,16,0.10205618711161997,0.062434174530352694
20260101,383,6,807,20,0.08397340892592518,0.060090052893659054
20260101,242,6,451,5,0.04646856821724934,0.13020960224644457
20260101,361,6,639,12,0.055283334742420934,0.10567703498387454
20260101,262,6,533,16,0.11783378401355062,0.12184664940970848
20260101,172,6,721,18,0.1212887190843097,0.12595362559006656
20260101,337,6,39,19,0.027954193524433298,0.05414668259983785
20260101,262,6,986,12,0.13058297293669835,0.10913672040811842
20260101,397,6,879,7,0.13342000414625824,0.11060933099513917
20260101,374,6,15,11,0.14821297377236908,0.10203327443561888
20260101,309,6,687,4,0.14914320205039808,0.0907863562516534
20260101,281,6,986,14,0.13729599004881474,0.11929196244041958
20260101,407,6,587,5,0.05213292535785362,0.13417413620109664
20260101,348,6,93,17,0.027808108965042436,0.09025855055541389
20260101,473,6,756,20,0.12279407689751787,0.06345842239329431
20260101,78,6,540,9,0.07225145197306991,0.06912448017551412
20260101,463,6,666,6,0.035373994396508075,0.12516916768042974
20260101,170,6,593,9,0.04711099833509573,0.11507852077264336
20260101,290,6,764,7,0.08926183832418137,0.09943160622391556
20260101,489,6,427,9,0.12249584791054097,0.12049976380935438
20260101,376,6,736,17,0.03693354020649387,0.059496586467750814
20260101,377,6,787,14,0.05469669918133087,0.06935756444579302
20260101,218,6,566,13,0.11438655554470196,0.10189584260844775
20260101,333,6,361,6,0.05202355064169292,0.08347909351023644
20260101,174,6,996,13,0.09274065134531244,0.1141916011267462
20260101,453,6,26,10,0.02543263972347419,0.13877420628247233
20260101,27,6,162,15,0.14279011438018413,0.1405848663706693
20260101,328,6,465,13,0.034601057110728965,0.05881168594048419
20260101,255,6,978,8,0.14609473735507325,0.059654784407302486
20260101,98,6,166,6,0.13748533381692746,0.08195800842365188
20260101,489,6,768,6,0.10935726056738702,0.13059132865749895
20260101,144,6,772,10,0.0691930567811628,0.12349430644657365
20260101,100,6,28,14,0.11047697985691401,0.1284176914393993
20260101,8,6,497,15,0.03577611953287291,0.08620849624270824
20260101,485,6,6,18,0.1116598811656991,0.07008621275306615
20260101,284,6,38,15,0.08798820135859094,0.09836956168885347
20260101,30,6,971,13,0.07983934880265403,0.06783020835140016
20260101,102,6,640,10,0.07597971009130987,0.07227578075734503
20260101,210,6,604,5,0.13774518284498993,0.06076624256925293
20260101,18,6,987,4,0.13673201468643284,0.09169725492344766
20260101,387,6,948,18,0.09235693365634406,0.062242181945541014
20260101,62,6,45,18,0.13689546311901782,0.10737040260629585
20260101,340,6,303,1,0.06725771290403808,0.07847369823220696
20260101,452,6,848,8,0.07516951980989911,0.1263994528334357
20260101,91,6,623,4,0.05699628218019312,0.06878590517339458
20260101,89,6,235,6,0.024963295027704772,0.07987211125988182
20260101,241,6,647,18,0.04968717055860615,0.13468248872128133
20260101,429,6,933,8,0.022949993679373552,0.07426619117040248
20260101,438,6,445,2,0.14168433049932935,0.05972852828239598
20260101,394,6,937,17,0.11281657717885914,0.053588830489336964
20260101,282,6,591,9,0.1040150451301544,0.0689025590881184
20260101,12,6,513,1,0.073743580394635,0.11266531257894195
20260101,31,6,565,19,0.04685275677862136,0.14609658562980293
20260101,7,6,644,18,0.04830656994168772,0.09980698728742836
20260101,474,6,196,6,0.06087776371665614,0.09079512080484334
20260101,322,6,806,5,0.12409289360220295,0.06796142162555811
20260101,317,6,192,16,0.13320418277260054,0.1122684310862608
20260101,103,6,885,4,0.1373524084892737,0.0701010529271102
20260101,159,6,416,6,0.025367419193307445,0.06076099310156313
20260101,240,6,416,3,0.0476600043134908,0.1304364448017845
20260101,84,6,265,16,0.11365904582496988,0.09960733492142908
20260101,383,6,319,6,0.11105439007108231,0.14824204643551184
20260101,90,6,94,6,0.051107386700016105,0.12747321481924398
20260101,89,6,310,8,0.044577457158799606,0.1465807382413572
20260101,123,6,917,16,0.132903523083667,0.13298084326596155
20260101,489,6,151,3,0.03086488533879443,0.09079974190857268
20260101,50,6,41,20,0.12326024087425767,0.14388729795582894
20260101,152,6,406,5,0.04265263342662305,0.14333188579377387
20260101,393,6,331,3,0.03579399443674541,0.13442462276727635
20260101,44,6,249,15,0.08783309661090671,0.07779450739400372
20260101,420,6,926,6,0.09658148743548776,0.11051553578549528
20260101,85,6,102,2,0.10929295155814753,0.14968145193393712
20260101,8,6,697,18,0.06707454674353111,0.10333770700347497
20260101,114,6,28,14,0.08445082303549149,0.05347009464108008
20260101,383,6,536,3,0.030115364679830232,0.09069764254675373
20260101,287,6,361,18,0.13768114169954498,0.08062327744961476
20260101,471,6,418,2,0.09255626961237544,0.113839881630784
20260101,277,6,851,1,0.12461380557133493,0.07545579266006175
20260101,288,6,492,1,0.04431453764471109,0.1389875484611824
20260101,353,6,930,10,0.13650602392792488,0.1488725143459268
20260101,99,6,174,3,0.11691753165485641,0.14732798377345005
20260101,339,6,332,8,0.1414046120737094,0.05550744156961806
20260101,171,6,843,16,0.14752592153958471,0.06134231697428554
20260101,495,6,214,19,0.13979449869986452,0.08001112111883005
20260101,154,6,303,20,0.14702342644084396,0.12667924028830135
20260101,410,6,778,14,0.03714536971061477,0.11657948998917451
