CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
600,5,20260101,136,12,0.09,0.12,506.83,675.78,5800.43
224,5,20260101,144,20,0.13,0.08,375.36,230.99,2743.03
317,5,20260101,477,9,0.12,0.08,62.54,41.7,500.35
3,5,20260101,416,4,0.11,0.14,122.29,155.64,1145.07
696,5,20260101,70,10,0.05,0.08,115.17,184.26,2372.39
725,5,20260101,424,7,0.08,0.13,28.22,45.85,370.36
605,5,20260101,125,7,0.15,0.13,443.24,384.14,2895.81
35,5,20260101,192,4,0.07,0.11,79.75,125.32,1184.85
163,5,20260101,277,16,0.13,0.09,449.95,311.5,3322.67
613,5,20260101,299,5,0.03,0.14,30.75,143.5,1137.75
53,5,20260101,456,15,0.15,0.15,83.16,83.16,554.4
211,5,20260101,272,14,0.09,0.1,422.84,469.83,4745.25
424,5,20260101,113,1,0.14,0.12,67.9,58.2,475.28
28,5,20260101,157,8,0.11,0.11,303.63,303.63,2760.24
656,5,20260101,3,1,0.13,0.14,39.73,42.78,308.64
344,5,20260101,169,19,0.14,0.08,646.75,369.57,4342.48
316,5,20260101,382,8,0.05,0.05,157.69,157.69,3153.76
979,5,20260101,419,14,0.14,0.11,761.21,598.09,5274.06
107,5,20260101,250,14,0.04,0.14,61.5,215.25,1691.23
3,5,20260101,305,19,0.06,0.11,350.72,642.99,6137.62
164,5,20260101,236,15,0.13,0.13,165.83,165.83,1275.6
445,5,20260101,94,13,0.04,0.1,205.95,514.88,5457.71
612,5,20260101,184,18,0.13,0.12,744.94,687.64,5673.0
24,5,20260101,190,5,0.03,0.11,34.41,126.19,1238.93
770,5,20260101,229,19,0.15,0.14,656.27,612.52,4331.38
477,5,20260101,114,6,0.08,0.12,238.29,357.44,3097.79
747,5,20260101,38,1,0.05,0.14,2.56,7.17,55.81
922,5,20260101,109,1,0.02,0.11,1.93,10.6,105.03
132,5,20260101,180,12,0.06,0.09,169.2,253.8,2904.6
554,5,20260101,311,17,0.03,0.13,172.59,747.89,6328.27
133,5,20260101,325,19,0.06,0.15,473.37,1183.43,8599.62
111,5,20260101,499,9,0.11,0.07,131.47,83.66,1147.39
84,5,20260101,487,13,0.04,0.11,207.46,570.51,5549.53
88,5,20260101,435,4,0.05,0.12,89.11,213.87,1907.04
298,5,20260101,176,5,0.04,0.08,30.71,61.41,798.35
643,5,20260101,383,11,0.1,0.07,34.54,24.18,335.04
797,5,20260101,88,16,0.12,0.09,177.62,133.21,1435.75
81,5,20260101,107,6,0.11,0.05,105.38,47.9,900.54
365,5,20260101,437,13,0.14,0.1,539.07,385.05,3696.45
892,5,20260101,40,2,0.08,0.09,23.24,26.15,293.43
