CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
130,48,20260101,458,20,0.04,0.12,176.6,529.8,4768.2
41,48,20260101,184,10,0.07,0.1,93.51,133.58,1375.87
94,48,20260101,179,10,0.04,0.07,175.16,306.52,4510.26
450,48,20260101,379,20,0.06,0.11,594.23,1089.42,10398.99
960,48,20260101,120,16,0.05,0.09,345.64,622.15,7189.31
488,48,20260101,181,10,0.05,0.08,169.21,270.73,3485.62
667,48,20260101,290,17,0.08,0.1,507.01,633.76,6464.35
821,48,20260101,273,19,0.13,0.05,1009.74,388.36,7145.82
531,48,20260101,143,7,0.06,0.08,171.94,229.25,2922.9
650,48,20260101,474,13,0.11,0.08,37.07,26.96,326.85
637,48,20260101,312,19,0.11,0.13,752.11,888.85,6974.08
379,48,20260101,7,1,0.04,0.14,14.93,52.24,410.47
111,48,20260101,193,9,0.02,0.1,59.95,299.73,3237.05
253,48,20260101,13,3,0.08,0.06,23.11,17.34,283.16
355,48,20260101,223,6,0.13,0.13,253.11,253.11,1947.0
197,48,20260101,316,3,0.04,0.08,55.91,111.82,1453.7
567,48,20260101,52,2,0.07,0.12,64.87,111.2,972.99
349,48,20260101,399,13,0.11,0.08,487.59,354.61,4299.63
742,48,20260101,245,8,0.07,0.12,44.77,76.75,671.58
981,48,20260101,158,3,0.06,0.08,57.39,76.52,975.68
733,48,20260101,332,17,0.14,0.11,645.67,507.31,4473.57
592,48,20260101,215,7,0.03,0.08,28.82,76.84,1008.56
376,48,20260101,379,16,0.13,0.07,457.56,246.38,3308.5
876,48,20260101,181,7,0.13,0.1,435.7,335.15,3250.98
734,48,20260101,469,8,0.12,0.15,477.61,597.01,4099.48
718,48,20260101,67,3,0.1,0.08,44.0,35.2,431.24
122,48,20260101,369,2,0.06,0.08,7.37,9.83,125.34
657,48,20260101,51,16,0.03,0.07,109.81,256.22,3806.73
129,48,20260101,219,18,0.05,0.09,83.07,149.53,1727.86
484,48,20260101,377,1,0.07,0.07,14.82,14.82,211.71
185,48,20260101,148,17,0.09,0.14,204.09,317.47,2381.01
44,48,20260101,384,8,0.03,0.09,52.55,157.65,1856.78
412,48,20260101,103,14,0.14,0.14,712.32,712.32,5088.02
265,48,20260101,92,3,0.07,0.05,74.98,53.56,1049.73
26,48,20260101,91,11,0.04,0.09,198.14,445.81,5201.08
4,48,20260101,347,11,0.14,0.1,309.0,220.72,2118.87
18,48,20260101,260,8,0.14,0.07,152.57,76.28,1013.47
171,48,20260101,67,17,0.13,0.09,886.48,613.71,6546.27
820,48,20260101,393,17,0.03,0.08,10.24,27.3,358.25
885,48,20260101,157,3,0.08,0.07,100.16,87.64,1239.5
964,48,20260101,186,1,0.14,0.05,20.12,7.18,130.75
114,48,20260101,140,9,0.06,0.09,148.66,222.98,2551.93
810,48,20260101,58,5,0.1,0.13,94.72,123.14,975.67
706,48,20260101,159,18,0.07,0.12,555.16,951.7,8327.34
393,48,20260101,26,13,0.09,0.12,265.8,354.4,3041.94
253,48,20260101,89,14,0.05,0.08,198.5,317.6,4089.08
655,48,20260101,350,19,0.04,0.09,207.1,465.98,5436.38
121,48,20260101,347,9,0.14,0.14,149.93,149.93,1070.91
420,48,20260101,287,13,0.08,0.1,379.44,474.31,4837.92
890,48,20260101,229,13,0.1,0.11,89.65,98.61,905.44
590,48,20260101,357,9,0.13,0.12,214.54,198.04,1633.83
647,48,20260101,101,12,0.06,0.15,158.54,396.36,2880.22
782,48,20260101,85,6,0.09,0.06,193.18,128.79,2082.11
861,48,20260101,65,2,0.08,0.13,56.2,91.33,737.69
28,48,20260101,27,10,0.02,0.1,85.45,427.23,4614.08
234,48,20260101,390,20,0.14,0.1,784.56,560.4,5379.84
134,48,20260101,234,16,0.06,0.06,250.79,250.79,4179.84
13,48,20260101,275,12,0.13,0.1,313.17,240.9,2336.73
940,48,20260101,305,3,0.08,0.06,84.11,63.08,1030.35
229,48,20260101,468,16,0.06,0.13,372.2,806.44,6637.6
749,48,20260101,216,18,0.14,0.07,488.28,244.14,3243.54
919,48,20260101,230,3,0.15,0.06,45.6,18.24,276.66
865,48,20260101,258,11,0.14,0.09,701.05,450.68,4757.16
201,48,20260101,326,15,0.1,0.1,728.68,728.68,7286.85
320,48,20260101,434,11,0.12,0.14,500.73,584.18,4256.19
837,48,20260101,282,9,0.13,0.13,315.0,315.0,2423.07
656,48,20260101,260,18,0.03,0.12,77.53,310.13,2817.04
217,48,20260101,196,3,0.07,0.15,99.17,212.51,1530.09
934,48,20260101,344,13,0.08,0.1,88.2,110.25,1124.58
403,48,20260101,178,14,0.12,0.08,682.63,455.09,5461.08
414,48,20260101,29,2,0.06,0.12,45.73,91.46,807.87
749,48,20260101,286,11,0.03,0.05,56.81,94.68,1931.41
982,48,20260101,443,6,0.03,0.12,74.09,296.36,2691.93
107,48,20260101,97,10,0.1,0.1,479.18,479.18,4791.8
320,48,20260101,273,5,0.09,0.12,16.52,22.02,189.0
326,48,20260101,478,14,0.05,0.08,271.27,434.03,5588.18
