CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
847,15,20260101,85,8,0.1,0.05,320.54,160.27,3045.09
154,15,20260101,128,5,0.11,0.12,86.67,94.55,795.78
190,15,20260101,274,18,0.1,0.1,818.35,818.35,8183.52
276,15,20260101,281,8,0.06,0.1,76.58,127.64,1327.46
495,15,20260101,132,18,0.07,0.06,206.93,177.37,2926.58
58,15,20260101,446,4,0.13,0.11,24.82,21.01,187.15
733,15,20260101,168,2,0.03,0.12,28.28,113.13,1027.61
885,15,20260101,212,17,0.03,0.12,42.11,168.42,1529.83
150,15,20260101,283,5,0.03,0.14,27.3,127.38,1009.93
364,15,20260101,284,2,0.14,0.11,19.79,15.55,137.14
885,15,20260101,460,13,0.09,0.05,218.81,121.56,2334.01
220,15,20260101,367,16,0.06,0.14,312.03,728.07,5616.52
244,15,20260101,80,18,0.09,0.12,104.65,139.54,1197.69
84,15,20260101,116,10,0.13,0.14,624.0,672.0,4848.0
412,15,20260101,317,17,0.13,0.13,506.53,506.53,3896.4
954,15,20260101,412,3,0.08,0.09,9.54,10.73,120.44
32,15,20260101,392,4,0.08,0.08,104.98,104.98,1312.24
955,15,20260101,162,1,0.05,0.11,11.32,24.9,239.92
60,15,20260101,217,19,0.11,0.15,581.92,793.53,5501.78
260,15,20260101,241,9,0.08,0.07,106.09,92.83,1312.89
861,15,20260101,90,9,0.1,0.06,400.4,240.24,3843.85
717,15,20260101,498,5,0.02,0.08,40.38,161.53,2140.25
330,15,20260101,203,12,0.13,0.12,209.07,192.99,1592.16
934,15,20260101,45,4,0.12,0.11,186.84,171.27,1541.39
169,15,20260101,413,8,0.02,0.13,6.98,45.38,387.44
379,15,20260101,445,4,0.1,0.1,142.43,142.43,1424.28
325,15,20260101,460,10,0.14,0.06,637.35,273.15,4188.3
476,15,20260101,257,15,0.11,0.15,191.86,261.63,1813.97
159,15,20260101,372,19,0.14,0.06,114.67,49.15,753.57
650,15,20260101,46,7,0.14,0.13,135.94,126.23,961.26
444,15,20260101,176,9,0.06,0.06,249.12,249.12,4152.06
60,15,20260101,358,5,0.14,0.07,40.53,20.26,269.23
266,15,20260101,56,7,0.03,0.11,76.29,279.73,2746.47
510,15,20260101,407,20,0.04,0.06,362.47,543.71,9243.04
65,15,20260101,4,9,0.05,0.13,28.87,75.06,623.54
799,15,20260101,244,20,0.02,0.07,8.47,29.64,444.57
536,15,20260101,27,1,0.14,0.09,28.54,18.35,193.67
989,15,20260101,214,19,0.13,0.14,1127.8,1214.56,8762.16
257,15,20260101,236,20,0.14,0.14,1063.8,1063.8,7598.6
562,15,20260101,350,10,0.14,0.06,277.03,118.73,1820.5
759,15,20260101,368,13,0.09,0.13,557.95,805.93,6447.42
148,15,20260101,484,10,0.13,0.1,96.64,74.34,721.1
892,15,20260101,154,16,0.07,0.06,29.44,25.24,416.44
255,15,20260101,136,7,0.09,0.13,313.5,452.83,3622.67
209,15,20260101,411,11,0.03,0.11,14.7,53.89,529.13
100,15,20260101,194,14,0.15,0.14,551.33,514.58,3638.81
821,15,20260101,277,7,0.12,0.11,228.61,209.56,1886.0
327,15,20260101,131,16,0.02,0.14,107.29,751.03,6008.22
742,15,20260101,56,13,0.14,0.11,571.01,448.65,3956.26
513,15,20260101,9,1,0.15,0.12,29.71,23.77,192.12
139,15,20260101,38,6,0.05,0.08,17.09,27.35,352.14
1,15,20260101,178,12,0.1,0.08,395.75,316.6,3878.33
374,15,20260101,359,14,0.1,0.14,257.19,360.07,2674.82
620,15,20260101,328,12,0.04,0.12,6.01,18.04,162.39
157,15,20260101,221,15,0.07,0.11,237.79,373.68,3532.94
686,15,20260101,256,2,0.06,0.15,39.75,99.38,722.19
270,15,20260101,177,19,0.05,0.06,195.66,234.79,3952.37
417,15,20260101,338,9,0.14,0.13,15.35,14.25,108.52
498,15,20260101,106,10,0.07,0.11,216.28,339.87,3213.29
877,15,20260101,141,5,0.09,0.07,102.33,79.59,1114.21
945,15,20260101,44,14,0.05,0.1,198.99,397.98,4178.77
777,15,20260101,231,18,0.12,0.1,237.19,197.66,1937.05
965,15,20260101,232,19,0.07,0.11,49.02,77.04,728.36
524,15,20260101,332,17,0.09,0.12,697.27,929.69,7979.83
524,15,20260101,235,10,0.14,0.06,629.22,269.66,4134.84
357,15,20260101,296,16,0.1,0.12,508.18,609.81,5183.39
183,15,20260101,210,8,0.02,0.1,20.79,103.97,1122.86
777,15,20260101,214,8,0.08,0.13,266.55,433.15,3498.52
576,15,20260101,314,13,0.13,0.11,798.96,676.05,6022.97
900,15,20260101,90,18,0.05,0.1,35.8,71.6,751.84
154,15,20260101,323,5,0.06,0.09,78.69,118.04,1350.9
218,15,20260101,145,11,0.05,0.05,54.13,54.13,1082.62
256,15,20260101,442,6,0.07,0.06,206.06,176.62,2914.22
639,15,20260101,55,6,0.11,0.14,280.88,357.48,2630.02
