CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
172,19,20260101,464,15,0.05,0.13,146.39,380.6,3161.91
119,19,20260101,23,2,0.05,0.14,33.79,94.62,736.67
183,19,20260101,38,13,0.04,0.14,13.23,46.32,363.94
766,19,20260101,484,7,0.14,0.05,129.96,46.41,844.72
926,19,20260101,360,15,0.04,0.06,235.06,352.58,5993.92
224,19,20260101,401,16,0.13,0.06,162.01,74.77,1159.0
80,19,20260101,10,19,0.08,0.13,54.64,88.8,717.21
467,19,20260101,335,3,0.09,0.11,33.56,41.02,380.33
67,19,20260101,270,4,0.04,0.11,69.86,192.13,1868.87
522,19,20260101,286,19,0.15,0.11,815.13,597.76,5216.82
444,19,20260101,268,6,0.04,0.07,111.37,194.89,2867.7
524,19,20260101,237,15,0.09,0.1,190.74,211.94,2140.55
348,19,20260101,28,7,0.05,0.15,116.6,349.8,2565.18
375,19,20260101,410,16,0.15,0.09,1001.59,600.96,6276.65
707,19,20260101,415,14,0.1,0.14,381.84,534.57,3971.09
737,19,20260101,36,16,0.1,0.15,704.02,1056.02,7392.16
800,19,20260101,328,16,0.03,0.05,177.9,296.5,6048.68
915,19,20260101,470,18,0.13,0.07,719.69,387.53,5203.92
691,19,20260101,321,17,0.03,0.11,88.1,323.02,3171.5
607,19,20260101,494,20,0.09,0.13,835.94,1207.47,9659.73
158,19,20260101,225,13,0.05,0.05,76.36,76.36,1527.24
974,19,20260101,259,11,0.1,0.12,418.5,502.19,4268.64
322,19,20260101,40,8,0.15,0.11,593.68,435.36,3799.52
