CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
374,33,20260101,183,4,0.09,0.11,148.19,181.13,1679.54
321,33,20260101,196,15,0.09,0.06,285.34,190.22,3075.28
360,33,20260101,280,6,0.07,0.15,28.81,61.74,444.53
29,33,20260101,480,20,0.09,0.12,46.03,61.37,526.74
361,33,20260101,422,5,0.09,0.12,47.56,63.42,544.36
779,33,20260101,162,8,0.12,0.06,322.5,161.25,2526.27
15,33,20260101,17,13,0.07,0.07,30.77,30.77,439.53
625,33,20260101,345,9,0.13,0.05,347.2,133.54,2457.09
461,33,20260101,212,20,0.13,0.06,621.71,286.94,4447.63
398,33,20260101,138,7,0.03,0.08,12.39,33.05,433.8
689,33,20260101,234,18,0.12,0.07,389.75,227.35,3085.52
128,33,20260101,18,18,0.07,0.09,419.49,539.35,6112.6
377,33,20260101,237,15,0.12,0.09,197.28,147.96,1594.68
979,33,20260101,28,8,0.12,0.11,57.79,52.98,476.79
524,33,20260101,382,3,0.14,0.09,203.48,130.81,1380.74
3,33,20260101,67,10,0.13,0.14,191.59,206.33,1488.54
474,33,20260101,81,13,0.11,0.13,439.18,519.03,4072.41
90,33,20260101,213,10,0.15,0.07,446.83,208.52,2740.59
53,33,20260101,289,2,0.07,0.1,45.17,64.53,664.66
8,33,20260101,345,18,0.11,0.05,872.78,396.72,7458.34
409,33,20260101,171,15,0.15,0.07,624.64,291.5,3831.16
442,33,20260101,65,5,0.08,0.12,149.36,224.03,1941.62
650,33,20260101,328,2,0.13,0.15,110.33,127.3,865.67
48,33,20260101,408,19,0.07,0.07,311.63,311.63,4451.89
260,33,20260101,381,11,0.07,0.12,117.65,201.68,1764.72
667,33,20260101,437,8,0.14,0.1,127.31,90.94,872.99
431,33,20260101,441,14,0.14,0.11,638.22,501.45,4421.91
999,33,20260101,216,8,0.05,0.09,65.03,117.06,1352.67
4,33,20260101,353,2,0.08,0.07,66.68,58.34,825.12
36,33,20260101,390,2,0.12,0.12,32.56,32.56,271.36
870,33,20260101,229,4,0.08,0.13,93.55,152.01,1227.78
275,33,20260101,22,7,0.05,0.07,112.25,157.15,2289.87
81,33,20260101,388,3,0.06,0.12,33.41,66.81,590.17
189,33,20260101,218,10,0.03,0.11,147.88,542.22,5323.64
94,33,20260101,348,5,0.06,0.05,131.91,109.93,2176.57
659,33,20260101,214,5,0.12,0.11,277.48,254.36,2289.23
814,33,20260101,432,5,0.11,0.13,112.62,133.09,1044.27
96,33,20260101,446,16,0.1,0.11,462.93,509.22,4675.57
949,33,20260101,293,14,0.13,0.12,128.42,118.54,977.96
50,33,20260101,92,4,0.06,0.12,46.66,93.32,824.34
698,33,20260101,440,10,0.06,0.09,170.38,255.56,2924.78
65,33,20260101,319,10,0.06,0.1,262.47,437.45,4549.48
710,33,20260101,394,6,0.05,0.14,9.51,26.62,207.25
340,33,20260101,16,9,0.03,0.08,15.9,42.4,556.51
264,33,20260101,429,16,0.04,0.11,226.22,622.11,6051.41
488,33,20260101,84,16,0.03,0.06,197.09,394.19,6766.86
627,33,20260101,329,11,0.14,0.14,577.78,577.78,4126.98
89,33,20260101,324,20,0.07,0.14,294.76,589.51,4505.55
863,33,20260101,393,2,0.06,0.11,36.44,66.81,637.77
756,33,20260101,117,3,0.03,0.13,20.48,88.73,750.81
676,33,20260101,92,15,0.05,0.1,252.04,504.09,5292.95
725,33,20260101,49,5,0.07,0.05,57.58,41.12,806.04
214,33,20260101,257,16,0.12,0.07,390.41,227.74,3090.77
830,33,20260101,441,20,0.03,0.09,113.32,339.97,4004.05
244,33,20260101,251,1,0.06,0.11,12.77,23.41,223.5
215,33,20260101,27,7,0.14,0.13,85.79,79.66,606.65
24,33,20260101,296,8,0.1,0.06,269.5,161.7,2587.16
156,33,20260101,466,17,0.08,0.11,272.2,374.28,3504.63
