CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
558,7,20260101,262,6,0.06,0.05,122.55,102.13,2022.1
175,7,20260101,136,1,0.04,0.07,1.05,1.84,27.04
257,7,20260101,171,6,0.07,0.07,73.67,73.67,1052.4
166,7,20260101,122,19,0.06,0.06,544.13,544.13,9068.89
319,7,20260101,385,8,0.12,0.07,199.56,116.41,1579.81
407,7,20260101,120,17,0.13,0.08,27.27,16.78,199.29
836,7,20260101,99,9,0.02,0.05,34.74,86.86,1789.3
158,7,20260101,61,17,0.13,0.12,618.4,570.83,4709.37
208,7,20260101,416,14,0.08,0.07,272.61,238.53,3373.52
9,7,20260101,434,16,0.03,0.1,83.06,276.86,2962.44
115,7,20260101,23,7,0.14,0.1,367.34,262.39,2518.93
480,7,20260101,292,20,0.1,0.12,898.64,1078.37,9166.13
672,7,20260101,126,16,0.05,0.06,108.62,130.35,2194.21
554,7,20260101,43,20,0.11,0.06,849.27,463.24,7334.57
512,7,20260101,321,6,0.14,0.14,410.77,410.77,2934.06
714,7,20260101,81,4,0.04,0.15,21.48,80.54,595.98
189,7,20260101,196,5,0.12,0.12,245.86,245.86,2048.85
893,7,20260101,331,12,0.03,0.12,121.97,487.89,4431.64
762,7,20260101,337,3,0.09,0.1,115.02,127.8,1290.78
386,7,20260101,13,13,0.13,0.11,289.9,245.3,2185.42
102,7,20260101,47,8,0.04,0.15,43.38,162.67,1203.77
95,7,20260101,103,5,0.12,0.07,14.83,8.65,117.42
606,7,20260101,440,18,0.13,0.09,353.78,244.93,2612.57
957,7,20260101,171,2,0.12,0.15,5.71,7.14,49.03
629,7,20260101,94,4,0.13,0.1,187.03,143.87,1395.52
204,7,20260101,186,1,0.04,0.14,7.86,27.51,216.16
296,7,20260101,173,15,0.05,0.07,349.54,489.35,7130.56
162,7,20260101,18,15,0.05,0.14,48.82,136.69,1064.22
998,7,20260101,105,13,0.09,0.07,349.42,271.77,3804.8
826,7,20260101,486,3,0.12,0.06,52.62,26.31,412.23
400,7,20260101,239,17,0.14,0.13,415.26,385.6,2936.5
112,7,20260101,284,18,0.07,0.11,205.33,322.66,3050.61
305,7,20260101,35,12,0.03,0.11,152.9,560.63,5504.37
492,7,20260101,250,2,0.13,0.1,13.32,10.25,99.43
269,7,20260101,62,5,0.09,0.13,51.68,74.65,597.22
930,7,20260101,373,14,0.05,0.13,195.4,508.05,4220.75
832,7,20260101,149,18,0.08,0.11,597.99,822.23,7699.1
670,7,20260101,205,3,0.12,0.12,118.45,118.45,987.09
145,7,20260101,321,14,0.05,0.08,321.12,513.79,6615.03
762,7,20260101,206,19,0.11,0.12,96.75,105.54,888.3
178,7,20260101,308,15,0.05,0.09,69.32,124.77,1441.75
652,7,20260101,76,9,0.13,0.07,411.11,221.37,2972.68
118,7,20260101,304,3,0.14,0.12,146.56,125.62,1025.91
256,7,20260101,85,19,0.11,0.06,799.88,436.3,6908.1
415,7,20260101,106,6,0.14,0.06,379.62,162.69,2494.65
613,7,20260101,436,16,0.1,0.1,472.1,472.1,4720.96
308,7,20260101,97,16,0.13,0.12,36.63,33.81,278.94
801,7,20260101,72,19,0.12,0.09,409.65,307.24,3311.32
81,7,20260101,207,7,0.1,0.08,276.48,221.18,2709.49
311,7,20260101,30,16,0.12,0.14,472.86,551.67,4019.29
894,7,20260101,123,16,0.05,0.08,199.21,318.73,4103.68
744,7,20260101,304,12,0.06,0.12,192.43,384.87,3399.68
752,7,20260101,250,6,0.04,0.11,88.18,242.5,2358.9
606,7,20260101,197,3,0.05,0.1,44.72,89.44,939.17
344,7,20260101,72,16,0.13,0.07,283.55,152.68,2050.25
205,7,20260101,172,13,0.12,0.09,318.9,239.17,2577.73
115,7,20260101,39,12,0.11,0.12,243.08,265.18,2231.9
323,7,20260101,31,13,0.11,0.15,139.91,190.79,1322.8
849,7,20260101,240,3,0.14,0.08,112.6,64.34,756.04
924,7,20260101,406,15,0.05,0.08,327.76,524.42,6751.96
831,7,20260101,454,4,0.06,0.11,59.53,109.13,1041.72
480,7,20260101,384,20,0.1,0.06,480.64,288.38,4614.14
351,7,20260101,320,14,0.09,0.12,280.83,374.44,3213.93
336,7,20260101,463,2,0.07,0.09,48.63,62.52,708.59
888,7,20260101,119,8,0.12,0.13,350.9,380.14,2953.4
625,7,20260101,442,7,0.06,0.06,168.31,168.31,2805.18
462,7,20260101,467,2,0.13,0.09,24.44,16.92,180.46
834,7,20260101,100,14,0.08,0.07,462.37,404.57,5721.82
543,7,20260101,400,16,0.11,0.08,540.43,393.04,4765.57
967,7,20260101,23,17,0.15,0.09,779.23,467.54,4883.17
795,7,20260101,369,15,0.1,0.08,353.26,282.61,3462.0
