CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
519,16,20260101,163,20,0.13,0.15,387.48,447.09,3040.21
336,16,20260101,430,9,0.11,0.14,471.32,599.86,4413.26
108,16,20260101,79,5,0.06,0.07,76.66,89.43,1290.37
54,16,20260101,414,17,0.12,0.08,745.46,496.97,5963.65
868,16,20260101,471,3,0.02,0.1,8.96,44.8,483.8
802,16,20260101,318,1,0.03,0.1,1.19,3.97,42.46
468,16,20260101,87,4,0.08,0.13,13.66,22.2,179.34
10,16,20260101,46,18,0.04,0.06,135.48,203.22,3454.8
633,16,20260101,124,18,0.14,0.06,429.84,184.22,2824.64
691,16,20260101,279,2,0.12,0.08,57.18,38.12,457.42
771,16,20260101,64,4,0.12,0.13,194.82,211.05,1639.71
238,16,20260101,439,15,0.06,0.15,170.89,427.23,3104.54
574,16,20260101,276,20,0.05,0.13,59.45,154.57,1284.12
22,16,20260101,96,2,0.09,0.08,17.48,15.53,192.23
504,16,20260101,249,17,0.13,0.09,192.14,133.02,1418.86
842,16,20260101,60,4,0.12,0.11,53.67,49.2,442.81
293,16,20260101,322,14,0.15,0.07,415.78,194.03,2550.11
591,16,20260101,240,15,0.04,0.09,90.6,203.85,2378.25
350,16,20260101,152,14,0.14,0.1,472.36,337.4,3239.04
768,16,20260101,321,7,0.04,0.06,74.16,111.24,1891.1
41,16,20260101,9,15,0.02,0.1,28.98,144.9,1564.92
510,16,20260101,247,2,0.09,0.06,62.41,41.61,672.64
295,16,20260101,256,8,0.02,0.07,73.38,256.84,3852.58
483,16,20260101,260,19,0.07,0.05,114.9,82.07,1608.58
883,16,20260101,183,20,0.03,0.15,179.81,899.04,6712.83
503,16,20260101,346,16,0.09,0.1,135.06,150.06,1515.64
338,16,20260101,393,1,0.14,0.14,29.29,29.29,209.18
498,16,20260101,286,8,0.08,0.14,217.52,380.67,2882.19
874,16,20260101,37,4,0.05,0.12,58.31,139.94,1247.79
784,16,20260101,142,8,0.14,0.14,49.43,49.43,353.04
749,16,20260101,30,11,0.12,0.15,275.01,343.76,2360.49
113,16,20260101,392,8,0.07,0.06,58.41,50.07,826.14
153,16,20260101,405,20,0.03,0.12,78.97,315.86,2869.09
114,16,20260101,374,19,0.04,0.13,338.5,1100.14,9224.24
728,16,20260101,465,4,0.07,0.13,27.05,50.23,409.58
97,16,20260101,337,3,0.1,0.07,126.1,88.27,1223.19
38,16,20260101,296,16,0.12,0.07,144.58,84.34,1144.56
39,16,20260101,128,9,0.07,0.15,11.24,24.08,173.4
751,16,20260101,67,5,0.07,0.1,72.36,103.38,1064.77
835,16,20260101,65,15,0.04,0.1,120.91,302.26,3204.0
15,16,20260101,201,11,0.06,0.11,18.45,33.83,322.94
810,16,20260101,266,6,0.04,0.06,116.86,175.29,2980.01
550,16,20260101,436,16,0.05,0.08,32.35,51.76,666.45
377,16,20260101,38,16,0.08,0.13,571.12,928.08,7496.0
565,16,20260101,130,12,0.06,0.11,311.67,571.39,5454.16
918,16,20260101,492,6,0.09,0.06,57.39,38.26,618.49
103,16,20260101,221,3,0.12,0.14,78.49,91.57,667.14
710,16,20260101,140,11,0.13,0.12,676.88,624.81,5154.67
625,16,20260101,145,3,0.03,0.09,27.06,81.17,955.97
790,16,20260101,440,9,0.08,0.09,239.69,269.65,3026.06
221,16,20260101,380,10,0.05,0.12,130.71,313.7,2797.19
282,16,20260101,481,14,0.04,0.08,180.1,360.2,4682.64
555,16,20260101,361,12,0.04,0.12,189.84,569.53,5125.81
38,16,20260101,357,11,0.12,0.09,126.54,94.9,1022.82
168,16,20260101,476,18,0.11,0.11,479.44,479.44,4358.52
709,16,20260101,49,6,0.14,0.11,263.31,206.89,1824.4
808,16,20260101,26,8,0.05,0.06,12.47,14.96,251.85
652,16,20260101,314,10,0.05,0.09,186.1,334.97,3870.77
