CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
448,49,20260101,124,13,0.04,0.07,170.8,298.9,4398.08
328,49,20260101,434,17,0.11,0.07,805.13,512.35,7026.57
659,49,20260101,498,10,0.13,0.05,538.21,207.01,3808.9
535,49,20260101,496,18,0.05,0.07,140.48,196.67,2865.81
352,49,20260101,208,15,0.08,0.11,353.99,486.73,4557.59
709,49,20260101,327,16,0.07,0.11,172.04,270.35,2556.07
754,49,20260101,10,5,0.13,0.06,227.77,105.12,1629.4
681,49,20260101,153,19,0.14,0.08,1255.47,717.41,8429.56
973,49,20260101,319,11,0.12,0.08,256.65,171.1,2053.18
514,49,20260101,98,2,0.1,0.08,76.67,61.34,751.41
356,49,20260101,279,10,0.13,0.13,87.63,87.63,674.1
476,49,20260101,361,18,0.04,0.11,96.4,265.1,2578.72
861,49,20260101,251,20,0.06,0.14,239.26,558.26,4306.6
965,49,20260101,457,11,0.04,0.06,84.14,126.21,2145.49
117,49,20260101,360,9,0.08,0.05,109.13,68.21,1323.21
453,49,20260101,383,15,0.08,0.14,159.08,278.4,2107.87
536,49,20260101,163,15,0.13,0.11,760.85,643.8,5735.65
479,49,20260101,117,4,0.14,0.14,271.04,271.04,1936.0
362,49,20260101,370,15,0.1,0.13,316.34,411.24,3258.25
119,49,20260101,11,17,0.08,0.07,313.0,273.88,3873.43
914,49,20260101,29,15,0.04,0.07,290.92,509.11,7491.24
567,49,20260101,496,3,0.07,0.08,9.93,11.35,143.32
477,49,20260101,209,18,0.11,0.13,180.87,213.76,1677.19
798,49,20260101,25,20,0.08,0.11,279.92,384.89,3603.97
713,49,20260101,38,4,0.14,0.14,148.21,148.21,1058.64
143,49,20260101,484,18,0.12,0.06,699.0,349.5,5475.48
97,49,20260101,415,3,0.05,0.11,3.77,8.29,79.91
646,49,20260101,385,18,0.14,0.11,337.68,265.32,2339.64
410,49,20260101,113,2,0.15,0.1,146.81,97.87,929.78
640,49,20260101,454,20,0.03,0.12,175.13,700.54,6363.21
437,49,20260101,309,14,0.09,0.07,13.07,10.16,142.27
575,49,20260101,303,1,0.11,0.1,48.64,44.22,437.75
2,49,20260101,482,15,0.13,0.08,81.84,50.36,598.07
125,49,20260101,492,11,0.05,0.12,193.83,465.18,4147.86
886,49,20260101,167,10,0.08,0.12,18.02,27.02,234.2
178,49,20260101,406,13,0.05,0.14,293.41,821.55,6396.34
76,49,20260101,32,14,0.03,0.11,40.79,149.55,1468.3
667,49,20260101,229,9,0.11,0.09,377.44,308.81,3362.62
23,49,20260101,497,15,0.14,0.14,645.96,645.96,4614.0
137,49,20260101,121,8,0.02,0.06,70.41,211.22,3661.13
346,49,20260101,218,17,0.04,0.09,34.34,77.26,901.42
805,49,20260101,74,19,0.06,0.08,427.89,570.52,7274.09
16,49,20260101,64,5,0.15,0.06,338.4,135.36,2052.96
795,49,20260101,463,4,0.09,0.06,37.83,25.22,407.71
231,49,20260101,237,12,0.09,0.06,64.42,42.95,694.33
857,49,20260101,378,19,0.11,0.12,89.18,97.29,818.84
761,49,20260101,401,6,0.05,0.07,16.19,22.67,330.36
189,49,20260101,204,5,0.05,0.1,122.31,244.62,2568.51
209,49,20260101,54,18,0.13,0.11,1048.83,887.48,7906.61
405,49,20260101,208,2,0.03,0.15,28.07,140.33,1047.82
177,49,20260101,201,11,0.08,0.06,172.96,129.72,2118.81
283,49,20260101,181,10,0.03,0.07,89.93,209.84,3117.61
357,49,20260101,339,7,0.13,0.08,365.86,225.14,2673.56
581,49,20260101,401,2,0.08,0.07,61.47,53.79,760.7
416,49,20260101,477,8,0.02,0.15,68.63,514.7,3877.43
918,49,20260101,61,14,0.09,0.06,382.45,254.97,4121.94
478,49,20260101,399,13,0.1,0.12,214.03,256.84,2183.13
191,49,20260101,456,7,0.1,0.11,7.55,8.31,76.29
827,49,20260101,59,17,0.11,0.15,525.92,717.16,4972.32
886,49,20260101,285,12,0.14,0.07,414.14,207.07,2751.05
480,49,20260101,367,13,0.14,0.11,428.16,336.41,2966.5
324,49,20260101,395,19,0.07,0.11,381.6,599.66,5669.54
208,49,20260101,117,20,0.12,0.07,992.35,578.87,7856.12
651,49,20260101,410,15,0.1,0.13,646.23,840.1,6656.17
155,49,20260101,235,8,0.06,0.14,61.98,144.63,1115.69
965,49,20260101,179,12,0.12,0.14,318.12,371.15,2704.07
940,49,20260101,119,10,0.06,0.12,281.9,563.8,4980.2
291,49,20260101,491,15,0.03,0.1,25.3,84.34,902.49
271,49,20260101,16,12,0.08,0.11,32.2,44.27,414.55
645,49,20260101,23,7,0.13,0.11,253.08,214.14,1907.83
825,49,20260101,171,10,0.1,0.12,293.85,352.62,2997.27
837,49,20260101,63,1,0.1,0.05,5.32,2.66,50.52
736,49,20260101,318,15,0.02,0.11,34.5,189.77,1880.42
875,49,20260101,366,10,0.12,0.09,343.3,257.47,2774.97
762,49,20260101,429,5,0.04,0.1,2.63,6.57,69.59
55,49,20260101,467,10,0.04,0.12,140.95,422.84,3805.59
295,49,20260101,188,13,0.1,0.07,298.13,208.69,2891.85
920,49,20260101,172,13,0.02,0.08,49.67,198.67,2632.39
192,49,20260101,62,6,0.07,0.09,164.85,211.95,2402.1
795,49,20260101,456,12,0.05,0.05,79.16,79.16,1583.16
616,49,20260101,7,12,0.05,0.1,234.4,468.79,4922.31
943,49,20260101,340,7,0.14,0.13,153.33,142.38,1084.27
640,49,20260101,372,14,0.02,0.08,99.42,397.67,5269.09
