CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
983,47,20260101,192,7,0.1,0.13,14.74,19.16,151.84
57,47,20260101,400,12,0.04,0.12,223.91,671.73,6045.58
25,47,20260101,297,7,0.08,0.08,83.68,83.68,1046.01
305,47,20260101,129,8,0.06,0.14,216.89,506.08,3904.07
743,47,20260101,448,5,0.12,0.1,127.42,106.18,1040.56
746,47,20260101,288,13,0.09,0.14,341.17,530.71,3980.34
587,47,20260101,42,4,0.07,0.06,25.19,21.59,356.2
960,47,20260101,415,2,0.15,0.08,129.37,69.0,802.09
372,47,20260101,394,19,0.12,0.06,209.99,104.99,1644.9
788,47,20260101,73,12,0.14,0.1,543.28,388.06,3725.34
753,47,20260101,434,5,0.04,0.09,40.31,90.7,1058.14
62,47,20260101,52,14,0.11,0.09,677.98,554.72,6040.24
52,47,20260101,187,7,0.09,0.13,65.96,95.28,762.22
775,47,20260101,326,17,0.06,0.13,153.04,331.59,2729.23
717,47,20260101,409,14,0.04,0.06,173.43,260.14,4422.37
873,47,20260101,310,13,0.06,0.07,389.73,454.68,6560.4
558,47,20260101,169,18,0.11,0.13,912.56,1078.48,8461.94
289,47,20260101,43,14,0.09,0.11,71.47,87.35,809.96
128,47,20260101,101,13,0.06,0.09,382.57,573.86,6567.53
128,47,20260101,44,11,0.11,0.05,50.54,22.97,431.9
