CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
141,11,20260101,119,6,0.06,0.08,4.09,5.46,69.59
669,11,20260101,131,11,0.03,0.1,109.4,364.66,3901.87
272,11,20260101,451,17,0.04,0.12,59.42,178.26,1604.3
422,11,20260101,253,1,0.12,0.06,1.36,0.68,10.69
256,11,20260101,366,5,0.12,0.11,117.0,107.25,965.25
490,11,20260101,70,11,0.08,0.09,175.27,197.18,2212.78
114,11,20260101,482,18,0.04,0.1,147.87,369.67,3918.46
743,11,20260101,61,8,0.11,0.08,290.2,211.05,2559.01
834,11,20260101,491,13,0.03,0.08,81.94,218.51,2868.0
455,11,20260101,175,14,0.13,0.09,42.86,29.67,316.51
931,11,20260101,13,16,0.15,0.15,958.7,958.7,6391.36
321,11,20260101,264,17,0.13,0.14,642.16,691.56,4989.09
888,11,20260101,64,17,0.08,0.15,341.22,639.79,4563.87
970,11,20260101,275,13,0.15,0.11,291.72,213.93,1867.01
889,11,20260101,462,15,0.11,0.13,793.17,937.38,7354.86
209,11,20260101,187,8,0.12,0.07,429.39,250.48,3399.33
67,11,20260101,135,14,0.12,0.12,35.08,35.08,292.32
746,11,20260101,345,7,0.03,0.14,38.3,178.73,1417.09
452,11,20260101,348,13,0.09,0.08,244.12,217.0,2685.33
674,11,20260101,65,13,0.15,0.09,137.03,82.22,858.7
164,11,20260101,481,7,0.05,0.14,57.89,162.09,1262.0
965,11,20260101,165,2,0.03,0.08,15.3,40.8,535.48
986,11,20260101,350,2,0.11,0.12,71.16,77.63,653.35
435,11,20260101,5,6,0.11,0.09,200.4,163.96,1785.34
726,11,20260101,409,4,0.13,0.09,238.03,164.79,1757.76
753,11,20260101,231,15,0.08,0.09,123.5,138.94,1559.24
139,11,20260101,263,12,0.1,0.07,297.96,208.57,2890.21
529,11,20260101,339,9,0.12,0.06,154.42,77.21,1209.61
778,11,20260101,433,14,0.02,0.1,84.1,420.52,4541.6
209,11,20260101,42,18,0.07,0.08,373.53,426.89,5389.46
995,11,20260101,165,19,0.09,0.1,291.2,323.55,3267.86
822,11,20260101,211,13,0.14,0.06,171.55,73.52,1127.35
61,11,20260101,421,10,0.02,0.12,90.39,542.34,4971.45
422,11,20260101,2,3,0.14,0.12,145.49,124.7,1018.41
229,11,20260101,155,13,0.12,0.12,45.63,45.63,380.25
81,11,20260101,401,5,0.08,0.08,8.69,8.69,108.65
959,11,20260101,166,9,0.09,0.12,213.76,285.01,2446.35
971,11,20260101,255,18,0.13,0.09,791.5,547.96,5844.96
249,11,20260101,166,10,0.02,0.12,55.37,332.21,3045.24
705,11,20260101,446,4,0.06,0.14,4.86,11.33,87.39
720,11,20260101,92,13,0.07,0.14,176.66,353.32,2700.35
162,11,20260101,478,20,0.14,0.11,804.16,631.84,5571.68
743,11,20260101,367,2,0.11,0.13,102.58,121.23,951.21
360,11,20260101,374,2,0.02,0.06,4.98,14.94,258.94
945,11,20260101,64,7,0.06,0.12,159.1,318.2,2810.77
85,11,20260101,328,8,0.14,0.1,304.3,217.36,2086.66
604,11,20260101,438,11,0.1,0.12,63.57,76.28,648.4
255,11,20260101,361,12,0.03,0.09,161.26,483.78,5697.8
99,11,20260101,470,4,0.08,0.13,11.37,18.48,149.23
358,11,20260101,213,20,0.11,0.12,836.22,912.24,7678.02
680,11,20260101,212,20,0.06,0.1,357.07,595.12,6189.25
344,11,20260101,450,7,0.15,0.14,236.73,220.95,1562.44
103,11,20260101,396,12,0.09,0.15,366.93,611.55,4321.62
270,11,20260101,371,14,0.03,0.12,68.72,274.88,2496.84
186,11,20260101,140,4,0.1,0.07,48.56,33.99,471.03
981,11,20260101,453,1,0.14,0.08,13.87,7.93,93.16
892,11,20260101,300,16,0.15,0.08,1025.23,546.79,6356.44
689,11,20260101,286,18,0.12,0.06,605.84,302.92,4745.72
907,11,20260101,484,9,0.05,0.14,223.5,625.79,4872.23
807,11,20260101,355,3,0.05,0.11,55.46,122.02,1175.81
937,11,20260101,338,18,0.12,0.12,450.12,450.12,3751.02
923,11,20260101,468,5,0.04,0.06,60.54,90.82,1543.88
997,11,20260101,398,17,0.07,0.12,539.86,925.47,8097.83
19,11,20260101,116,7,0.13,0.1,416.24,320.19,3105.82
540,11,20260101,15,13,0.12,0.05,528.72,220.3,4097.54
555,11,20260101,476,8,0.05,0.12,100.37,240.88,2147.87
563,11,20260101,55,10,0.03,0.1,130.1,433.65,4640.05
991,11,20260101,98,11,0.03,0.09,27.22,81.65,961.6
869,11,20260101,406,12,0.1,0.15,427.33,641.0,4486.99
446,11,20260101,235,10,0.14,0.15,108.11,115.83,779.92
495,11,20260101,369,13,0.13,0.06,408.27,188.43,2920.7
324,11,20260101,317,3,0.07,0.08,32.48,37.12,468.68
507,11,20260101,190,20,0.03,0.1,32.53,108.44,1160.31
148,11,20260101,275,9,0.14,0.08,523.77,299.3,3516.74
223,11,20260101,42,20,0.08,0.09,669.12,752.76,8447.64
336,11,20260101,383,13,0.03,0.06,128.36,256.73,4407.19
570,11,20260101,151,3,0.05,0.14,50.95,142.67,1110.79
627,11,20260101,256,8,0.11,0.14,201.66,256.66,1888.28
889,11,20260101,5,12,0.1,0.06,453.62,272.17,4354.79
738,11,20260101,465,5,0.11,0.12,42.47,46.33,389.96
