CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
434,45,20260101,175,19,0.05,0.05,346.45,346.45,6928.92
428,45,20260101,183,11,0.05,0.06,270.22,324.26,5458.34
52,45,20260101,335,9,0.06,0.13,80.15,173.65,1429.28
59,45,20260101,249,20,0.12,0.05,619.61,258.17,4801.96
925,45,20260101,314,11,0.13,0.13,299.03,299.03,2300.21
979,45,20260101,476,12,0.14,0.08,365.57,208.9,2454.53
529,45,20260101,482,13,0.06,0.15,306.93,767.32,5575.89
687,45,20260101,478,12,0.05,0.13,110.48,287.26,2386.46
171,45,20260101,435,4,0.11,0.09,107.98,88.35,962.01
939,45,20260101,23,1,0.1,0.13,42.31,55.01,435.84
730,45,20260101,169,1,0.08,0.08,29.26,29.26,365.71
694,45,20260101,343,17,0.11,0.15,455.74,621.46,4308.79
361,45,20260101,40,9,0.05,0.06,113.09,135.7,2284.31
648,45,20260101,466,2,0.09,0.14,78.17,121.59,911.94
321,45,20260101,242,13,0.06,0.15,70.07,175.17,1272.89
411,45,20260101,412,11,0.09,0.09,494.29,494.29,5492.08
890,45,20260101,156,6,0.08,0.12,128.62,192.93,1672.07
783,45,20260101,135,5,0.11,0.14,16.8,21.38,157.28
762,45,20260101,21,4,0.05,0.11,34.43,75.74,729.87
794,45,20260101,201,16,0.06,0.11,421.41,772.59,7374.7
87,45,20260101,314,8,0.09,0.06,325.71,217.14,3510.39
630,45,20260101,382,2,0.06,0.1,56.6,94.34,981.1
384,45,20260101,84,7,0.05,0.08,142.6,228.16,2937.5
151,45,20260101,204,20,0.08,0.14,657.81,1151.16,8715.95
196,45,20260101,468,14,0.06,0.12,359.04,718.08,6343.06
581,45,20260101,433,5,0.07,0.09,168.4,216.51,2453.76
695,45,20260101,345,9,0.09,0.06,248.23,165.49,2675.4
741,45,20260101,135,13,0.04,0.11,203.01,558.29,5430.61
50,45,20260101,40,14,0.09,0.11,482.91,590.22,5472.95
764,45,20260101,62,5,0.06,0.07,9.5,11.08,159.93
225,45,20260101,133,11,0.1,0.12,548.94,658.73,5599.23
106,45,20260101,48,8,0.04,0.11,132.12,363.34,3534.34
312,45,20260101,245,15,0.06,0.13,153.03,331.56,2728.98
633,45,20260101,9,2,0.14,0.08,98.7,56.4,662.72
750,45,20260101,120,10,0.1,0.12,403.05,483.66,4111.11
820,45,20260101,225,8,0.03,0.15,69.34,346.69,2588.63
41,45,20260101,389,5,0.12,0.15,287.03,358.79,2463.71
696,45,20260101,198,2,0.07,0.13,39.4,73.16,596.56
312,45,20260101,417,11,0.06,0.12,144.74,289.48,2557.04
10,45,20260101,400,8,0.13,0.11,298.63,252.68,2251.17
944,45,20260101,417,16,0.07,0.11,353.45,555.42,5251.25
512,45,20260101,423,19,0.09,0.06,592.6,395.07,6386.92
295,45,20260101,333,2,0.05,0.13,44.36,115.35,958.29
733,45,20260101,217,12,0.06,0.14,332.29,775.35,5981.3
536,45,20260101,402,10,0.07,0.1,170.81,244.01,2513.3
368,45,20260101,216,15,0.04,0.07,256.84,449.47,6613.68
846,45,20260101,360,8,0.12,0.14,239.47,279.38,2035.51
189,45,20260101,36,10,0.05,0.13,112.57,292.67,2431.4
315,45,20260101,323,12,0.12,0.11,125.5,115.04,1035.34
387,45,20260101,193,12,0.12,0.09,453.25,339.94,3663.81
329,45,20260101,275,20,0.14,0.07,46.84,23.42,311.18
509,45,20260101,452,10,0.09,0.08,292.4,259.91,3216.41
431,45,20260101,421,19,0.02,0.09,138.0,620.99,7382.84
473,45,20260101,66,13,0.06,0.05,117.82,98.18,1944.01
167,45,20260101,17,5,0.1,0.1,151.1,151.1,1511.0
67,45,20260101,23,4,0.09,0.09,19.01,19.01,211.24
792,45,20260101,438,8,0.13,0.14,53.65,57.78,416.85
171,45,20260101,149,10,0.13,0.06,630.18,290.85,4508.17
821,45,20260101,107,20,0.1,0.09,885.2,796.68,8763.48
868,45,20260101,179,11,0.1,0.11,329.91,362.9,3332.11
268,45,20260101,120,19,0.06,0.13,527.55,1143.02,9407.91
562,45,20260101,329,20,0.1,0.15,797.5,1196.25,8373.75
578,45,20260101,367,16,0.05,0.1,36.72,73.44,771.12
116,45,20260101,226,3,0.11,0.05,147.11,66.87,1257.13
280,45,20260101,345,7,0.07,0.08,124.4,142.17,1794.86
137,45,20260101,425,10,0.12,0.09,475.06,356.29,3840.03
667,45,20260101,247,6,0.13,0.07,35.89,19.32,259.49
137,45,20260101,87,8,0.11,0.12,432.3,471.6,3969.3
363,45,20260101,306,8,0.08,0.08,146.65,146.65,1833.12
311,45,20260101,433,10,0.13,0.09,534.99,370.38,3950.69
378,45,20260101,45,12,0.13,0.05,233.38,89.76,1651.58
482,45,20260101,113,14,0.11,0.08,570.37,414.81,5029.62
450,45,20260101,445,13,0.05,0.07,178.87,250.41,3648.88
582,45,20260101,490,20,0.11,0.12,990.84,1080.91,9097.67
426,45,20260101,470,18,0.11,0.13,769.59,909.51,7136.16
401,45,20260101,412,9,0.06,0.09,165.14,247.71,2834.95
107,45,20260101,398,5,0.1,0.14,123.82,173.35,1287.73
552,45,20260101,314,17,0.14,0.11,165.2,129.8,1144.57
955,45,20260101,287,5,0.15,0.08,309.1,164.85,1916.4
152,45,20260101,174,9,0.05,0.07,198.63,278.09,4052.15
101,45,20260101,210,16,0.09,0.08,496.21,441.08,5458.31
15,45,20260101,237,11,0.05,0.06,273.64,328.37,5527.56
820,45,20260101,270,9,0.08,0.06,188.63,141.47,2310.75
999,45,20260101,175,10,0.02,0.1,60.78,303.91,3282.23
384,45,20260101,234,3,0.1,0.13,68.16,88.61,702.05
862,45,20260101,21,6,0.03,0.11,41.37,151.68,1489.23
448,45,20260101,120,9,0.04,0.06,115.8,173.71,2953.03
904,45,20260101,285,13,0.14,0.12,149.22,127.9,1044.55
745,45,20260101,20,10,0.07,0.12,45.46,77.94,681.98
