CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
273,14,20260101,255,15,0.06,0.06,304.28,304.28,5071.35
768,14,20260101,332,3,0.07,0.13,99.4,184.59,1505.15
389,14,20260101,38,17,0.12,0.07,415.08,242.13,3286.04
933,14,20260101,335,15,0.1,0.06,729.64,437.79,7004.6
683,14,20260101,68,6,0.15,0.14,101.92,95.12,672.64
405,14,20260101,445,7,0.12,0.06,384.69,192.35,3013.45
480,14,20260101,493,10,0.14,0.05,386.67,138.1,2513.33
76,14,20260101,46,11,0.08,0.09,322.48,362.8,4071.38
435,14,20260101,441,11,0.14,0.08,661.61,378.07,4442.28
47,14,20260101,21,9,0.12,0.08,530.09,353.39,4240.68
22,14,20260101,407,14,0.08,0.11,211.02,290.15,2716.87
201,14,20260101,422,16,0.11,0.05,78.16,35.53,667.93
356,14,20260101,438,17,0.06,0.11,419.64,769.34,7343.67
732,14,20260101,152,20,0.06,0.1,177.67,296.12,3079.65
601,14,20260101,81,18,0.05,0.12,42.96,103.1,919.28
165,14,20260101,248,11,0.07,0.14,253.86,507.72,3880.45
493,14,20260101,246,13,0.03,0.13,170.37,738.26,6246.81
990,14,20260101,231,20,0.06,0.13,219.56,475.72,3915.56
472,14,20260101,380,16,0.02,0.14,18.12,126.81,1014.45
888,14,20260101,150,8,0.07,0.14,190.18,380.35,2906.97
625,14,20260101,288,18,0.13,0.08,537.4,330.71,3927.19
881,14,20260101,188,7,0.13,0.14,345.14,371.69,2681.51
218,14,20260101,381,10,0.13,0.08,341.33,210.05,2494.32
14,14,20260101,287,7,0.04,0.14,82.56,288.97,2270.5
523,14,20260101,400,17,0.08,0.14,670.58,1173.51,8885.12
700,14,20260101,145,4,0.11,0.1,164.77,149.79,1482.9
666,14,20260101,360,8,0.08,0.07,264.19,231.16,3269.29
716,14,20260101,128,6,0.03,0.07,23.13,53.97,801.9
653,14,20260101,61,18,0.06,0.07,252.93,295.08,4257.57
141,14,20260101,167,17,0.07,0.1,592.69,846.7,8721.03
316,14,20260101,484,10,0.08,0.09,77.59,87.29,979.6
758,14,20260101,382,14,0.09,0.05,426.21,236.78,4546.21
685,14,20260101,94,6,0.1,0.06,261.16,156.69,2507.09
178,14,20260101,420,16,0.06,0.08,96.4,128.54,1638.86
807,14,20260101,57,17,0.04,0.07,233.17,408.04,6004.0
515,14,20260101,462,9,0.12,0.05,213.35,88.9,1653.5
295,14,20260101,21,4,0.1,0.11,98.55,108.4,995.33
735,14,20260101,276,19,0.04,0.09,197.64,444.69,5188.0
440,14,20260101,265,14,0.04,0.08,177.89,355.78,4625.13
856,14,20260101,497,3,0.03,0.06,29.71,59.43,1020.14
378,14,20260101,42,16,0.13,0.05,236.5,90.96,1673.66
880,14,20260101,275,8,0.08,0.14,303.81,531.68,4025.55
345,14,20260101,469,3,0.14,0.13,61.82,57.4,437.12
17,14,20260101,150,11,0.09,0.14,31.4,48.85,366.37
904,14,20260101,39,7,0.11,0.1,191.87,174.43,1726.82
624,14,20260101,138,8,0.08,0.07,315.31,275.9,3901.95
349,14,20260101,337,14,0.07,0.11,43.57,68.47,647.34
899,14,20260101,42,3,0.02,0.13,10.98,71.34,609.15
88,14,20260101,56,1,0.08,0.12,27.45,41.18,356.9
109,14,20260101,336,17,0.04,0.08,57.7,115.4,1500.15
87,14,20260101,334,15,0.1,0.09,510.1,459.09,5050.04
900,14,20260101,88,9,0.06,0.14,186.22,434.51,3351.94
236,14,20260101,379,5,0.11,0.11,59.9,59.9,544.55
306,14,20260101,174,12,0.11,0.08,542.84,394.79,4786.83
737,14,20260101,312,19,0.02,0.07,89.7,313.96,4709.4
413,14,20260101,428,14,0.14,0.08,865.48,494.56,5811.06
707,14,20260101,329,14,0.14,0.07,194.9,97.45,1294.71
347,14,20260101,304,10,0.06,0.14,10.66,24.88,191.92
904,14,20260101,493,8,0.06,0.09,70.33,105.5,1207.41
118,14,20260101,451,4,0.02,0.12,21.93,131.57,1206.04
155,14,20260101,405,17,0.12,0.15,1009.19,1261.48,8662.19
503,14,20260101,380,10,0.1,0.06,166.59,99.95,1599.26
196,14,20260101,108,2,0.14,0.09,96.24,61.87,653.03
337,14,20260101,222,6,0.03,0.09,38.34,115.01,1354.61
499,14,20260101,275,10,0.07,0.07,205.33,205.33,2933.3
162,14,20260101,438,15,0.13,0.06,309.97,143.06,2217.49
777,14,20260101,42,11,0.07,0.14,101.67,203.34,1554.11
139,14,20260101,102,14,0.12,0.14,759.33,885.88,6454.27
748,14,20260101,193,18,0.03,0.14,138.55,646.56,5126.27
980,14,20260101,368,20,0.07,0.12,674.04,1155.5,10110.66
484,14,20260101,15,9,0.12,0.06,458.92,229.46,3594.91
391,14,20260101,473,10,0.14,0.09,671.85,431.9,4558.95
139,14,20260101,335,8,0.12,0.13,140.98,152.72,1186.54
877,14,20260101,264,4,0.07,0.05,92.38,65.99,1293.37
664,14,20260101,84,17,0.09,0.15,302.14,503.57,3558.59
162,14,20260101,426,20,0.08,0.11,495.41,681.19,6378.38
246,14,20260101,344,7,0.05,0.14,124.4,348.32,2711.93
512,14,20260101,477,15,0.11,0.06,343.07,187.13,2962.86
69,14,20260101,66,20,0.07,0.11,168.81,265.28,2508.07
285,14,20260101,102,7,0.11,0.1,95.96,87.23,863.61
