CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
64,39,20260101,233,5,0.13,0.11,159.8,135.22,1204.67
909,39,20260101,222,7,0.04,0.05,78.07,97.59,1971.26
627,39,20260101,77,11,0.12,0.08,231.48,154.32,1851.8
913,39,20260101,376,20,0.06,0.07,587.34,685.23,9886.89
212,39,20260101,105,15,0.03,0.08,177.37,472.99,6208.02
704,39,20260101,175,11,0.02,0.13,60.24,391.55,3343.22
337,39,20260101,129,6,0.06,0.12,152.1,304.21,2687.17
558,39,20260101,165,18,0.1,0.1,511.22,511.22,5112.18
819,39,20260101,54,8,0.14,0.14,302.13,302.13,2158.08
907,39,20260101,410,1,0.12,0.14,21.93,25.59,186.44
771,39,20260101,130,18,0.12,0.11,390.66,358.1,3222.92
940,39,20260101,456,19,0.11,0.09,673.27,550.86,5998.25
618,39,20260101,138,15,0.04,0.12,279.13,837.4,7536.57
859,39,20260101,249,3,0.08,0.15,12.16,22.8,162.62
72,39,20260101,170,11,0.06,0.12,28.13,56.26,496.95
210,39,20260101,469,11,0.06,0.06,113.71,113.71,1895.19
411,39,20260101,475,19,0.04,0.14,370.61,1297.12,10191.67
968,39,20260101,270,20,0.09,0.06,612.76,408.5,6604.14
632,39,20260101,395,3,0.12,0.1,173.39,144.49,1415.99
757,39,20260101,65,19,0.05,0.09,173.88,312.98,3616.67
742,39,20260101,371,11,0.06,0.1,99.31,165.52,1721.38
398,39,20260101,266,13,0.06,0.07,338.61,395.05,5700.0
970,39,20260101,14,7,0.07,0.12,128.2,219.77,1922.98
597,39,20260101,428,14,0.06,0.14,184.99,431.65,3329.88
900,39,20260101,117,13,0.05,0.14,96.1,269.07,2094.89
162,39,20260101,439,20,0.11,0.09,139.79,114.37,1245.38
526,39,20260101,483,14,0.08,0.06,197.41,148.06,2418.29
497,39,20260101,35,13,0.08,0.08,248.92,248.92,3111.55
573,39,20260101,492,17,0.09,0.07,432.04,336.03,4704.45
186,39,20260101,317,15,0.05,0.15,225.2,675.61,4954.46
361,39,20260101,370,5,0.05,0.14,54.49,152.58,1187.94
798,39,20260101,164,19,0.1,0.1,465.58,465.58,4655.76
246,39,20260101,57,19,0.03,0.07,207.08,483.18,7178.61
361,39,20260101,136,17,0.04,0.07,46.51,81.38,1197.5
162,39,20260101,437,7,0.04,0.12,15.19,45.57,410.13
662,39,20260101,168,13,0.07,0.15,51.15,109.61,789.19
600,39,20260101,130,5,0.03,0.11,24.49,89.81,881.77
9,39,20260101,133,7,0.14,0.05,380.84,136.01,2475.44
473,39,20260101,179,8,0.08,0.09,194.96,219.33,2461.33
660,39,20260101,318,8,0.07,0.08,201.16,229.89,2902.41
189,39,20260101,99,17,0.04,0.12,108.87,326.62,2939.62
257,39,20260101,59,3,0.04,0.06,5.92,8.88,151.04
774,39,20260101,95,14,0.05,0.09,254.18,457.52,5286.88
512,39,20260101,428,4,0.07,0.13,116.03,215.48,1756.97
