CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
58,1,20260101,316,13,0.03,0.13,166.46,721.34,6103.67
469,1,20260101,385,14,0.09,0.08,367.06,326.28,4037.7
129,1,20260101,121,5,0.05,0.11,66.56,146.43,1411.02
132,1,20260101,298,1,0.09,0.12,12.69,16.92,145.27
373,1,20260101,198,1,0.05,0.12,21.11,50.65,451.64
10,1,20260101,385,18,0.11,0.14,558.82,711.22,5232.54
632,1,20260101,224,4,0.09,0.09,86.81,86.81,964.52
163,1,20260101,479,17,0.13,0.09,911.71,631.19,6732.66
463,1,20260101,308,18,0.09,0.13,665.87,961.81,7694.48
476,1,20260101,234,13,0.08,0.13,22.4,36.4,294.02
886,1,20260101,391,17,0.04,0.11,69.28,190.52,1853.2
805,1,20260101,219,6,0.08,0.09,172.2,193.72,2174.02
776,1,20260101,6,15,0.14,0.15,190.26,203.85,1372.59
972,1,20260101,325,18,0.14,0.13,256.23,237.93,1811.94
811,1,20260101,268,6,0.03,0.1,62.6,208.66,2232.68
703,1,20260101,388,6,0.09,0.08,130.46,115.97,1435.11
265,1,20260101,203,5,0.07,0.11,66.07,103.82,981.6
896,1,20260101,290,19,0.06,0.05,262.35,218.62,4328.74
88,1,20260101,231,20,0.13,0.06,756.39,349.1,5411.11
244,1,20260101,64,5,0.06,0.08,123.82,165.09,2104.87
397,1,20260101,322,10,0.06,0.13,171.94,372.53,3066.19
823,1,20260101,186,5,0.13,0.12,20.55,18.97,156.52
862,1,20260101,104,14,0.03,0.07,209.29,488.35,7255.54
89,1,20260101,198,1,0.06,0.13,13.2,28.59,235.34
834,1,20260101,430,5,0.02,0.05,23.17,57.94,1193.47
310,1,20260101,249,9,0.03,0.06,94.92,189.83,3258.77
687,1,20260101,152,13,0.1,0.06,116.34,69.8,1116.83
562,1,20260101,156,2,0.03,0.12,25.73,102.91,934.78
370,1,20260101,450,7,0.12,0.08,323.69,215.79,2589.48
572,1,20260101,125,4,0.04,0.13,63.86,207.53,1740.07
542,1,20260101,354,8,0.09,0.07,66.33,51.59,722.3
150,1,20260101,170,6,0.13,0.11,268.85,227.49,2026.72
259,1,20260101,164,18,0.11,0.15,786.97,1073.14,7440.45
446,1,20260101,416,8,0.1,0.07,397.11,277.98,3851.99
17,1,20260101,244,8,0.06,0.15,32.88,82.21,597.41
299,1,20260101,13,13,0.13,0.13,214.36,214.36,1648.92
922,1,20260101,267,5,0.12,0.11,218.87,200.63,1805.66
563,1,20260101,292,14,0.11,0.09,665.36,544.38,5927.72
475,1,20260101,67,2,0.11,0.13,35.44,41.89,328.67
345,1,20260101,182,3,0.12,0.09,49.51,37.13,400.18
71,1,20260101,154,8,0.03,0.15,30.24,151.2,1128.96
371,1,20260101,277,2,0.07,0.1,30.87,44.1,454.19
537,1,20260101,445,9,0.07,0.09,33.87,43.55,493.52
607,1,20260101,41,7,0.06,0.09,166.79,250.19,2863.24
658,1,20260101,240,1,0.03,0.07,2.84,6.63,98.51
248,1,20260101,273,4,0.03,0.08,57.29,152.78,2005.29
210,1,20260101,67,16,0.08,0.15,484.61,908.64,6481.63
588,1,20260101,214,10,0.03,0.06,37.11,74.23,1274.22
827,1,20260101,252,7,0.1,0.05,106.36,53.18,1010.47
911,1,20260101,33,10,0.06,0.07,168.74,196.86,2840.42
876,1,20260101,57,20,0.13,0.07,366.05,197.11,2646.86
303,1,20260101,64,14,0.04,0.12,21.08,63.24,569.12
258,1,20260101,159,13,0.12,0.05,712.7,296.96,5523.44
808,1,20260101,191,19,0.07,0.12,589.31,1010.25,8839.65
445,1,20260101,342,20,0.02,0.05,126.39,315.97,6508.98
439,1,20260101,315,17,0.14,0.14,40.65,40.65,290.36
952,1,20260101,104,14,0.09,0.09,116.37,116.37,1293.04
434,1,20260101,232,6,0.06,0.08,85.44,113.92,1452.46
310,1,20260101,151,13,0.06,0.15,333.73,834.33,6062.78
217,1,20260101,231,19,0.07,0.12,351.2,602.06,5268.0
988,1,20260101,145,17,0.09,0.09,454.62,454.62,5051.38
780,1,20260101,403,8,0.13,0.13,246.75,246.75,1898.08
27,1,20260101,226,18,0.02,0.11,166.32,914.78,9064.64
126,1,20260101,400,1,0.12,0.1,47.9,39.92,391.17
626,1,20260101,429,3,0.12,0.05,104.23,43.43,807.79
646,1,20260101,315,16,0.11,0.14,697.07,887.17,6527.06
