CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
89,40,20260101,280,5,0.11,0.08,230.26,167.46,2030.45
604,40,20260101,238,1,0.11,0.13,9.92,11.73,92.03
515,40,20260101,313,6,0.1,0.07,160.19,112.14,1553.89
589,40,20260101,131,9,0.06,0.12,90.69,181.38,1602.15
322,40,20260101,134,11,0.07,0.14,153.75,307.51,2350.24
918,40,20260101,87,19,0.09,0.12,161.6,215.46,1849.36
19,40,20260101,144,6,0.08,0.1,17.39,21.74,221.73
335,40,20260101,177,7,0.04,0.07,51.27,89.73,1320.3
207,40,20260101,102,11,0.13,0.06,320.66,148.0,2293.98
256,40,20260101,101,15,0.08,0.07,200.28,175.24,2478.46
740,40,20260101,481,5,0.14,0.06,323.29,138.55,2124.46
971,40,20260101,366,2,0.03,0.12,20.17,80.7,733.01
302,40,20260101,430,3,0.03,0.05,28.15,46.91,956.98
859,40,20260101,403,17,0.14,0.06,1140.78,488.91,7496.57
30,40,20260101,200,9,0.11,0.05,141.22,64.19,1206.82
795,40,20260101,385,7,0.14,0.07,260.26,130.13,1728.86
348,40,20260101,472,10,0.07,0.15,203.57,436.23,3140.86
686,40,20260101,8,12,0.05,0.06,34.18,41.01,690.35
270,40,20260101,118,19,0.11,0.13,771.13,911.33,7150.44
890,40,20260101,232,15,0.04,0.13,66.07,214.73,1800.46
271,40,20260101,3,16,0.11,0.12,33.3,36.33,305.75
92,40,20260101,301,9,0.09,0.14,51.94,80.79,605.93
218,40,20260101,81,12,0.06,0.15,125.3,313.25,2276.31
879,40,20260101,127,8,0.13,0.05,146.41,56.31,1036.14
305,40,20260101,144,18,0.06,0.11,274.46,503.18,4803.06
815,40,20260101,76,5,0.09,0.14,55.27,85.98,644.86
743,40,20260101,406,7,0.05,0.07,110.9,155.27,2262.46
492,40,20260101,105,18,0.13,0.09,159.61,110.5,1178.67
432,40,20260101,268,15,0.09,0.13,555.92,802.99,6423.92
666,40,20260101,212,17,0.14,0.07,295.5,147.75,1962.97
572,40,20260101,414,2,0.14,0.13,13.62,12.65,96.33
345,40,20260101,112,2,0.1,0.12,22.26,26.71,227.01
699,40,20260101,476,9,0.08,0.1,287.11,358.89,3660.71
477,40,20260101,174,9,0.13,0.08,440.32,270.96,3217.7
325,40,20260101,298,20,0.13,0.14,517.17,556.95,4017.98
913,40,20260101,134,8,0.08,0.14,230.38,403.17,3052.55
365,40,20260101,459,17,0.07,0.13,445.27,826.94,6742.73
258,40,20260101,208,4,0.04,0.14,56.68,198.37,1558.61
759,40,20260101,122,13,0.03,0.14,193.48,902.92,7158.87
944,40,20260101,303,4,0.13,0.14,166.02,178.79,1289.81
749,40,20260101,196,19,0.06,0.07,548.32,639.7,9230.0
294,40,20260101,292,18,0.12,0.06,377.98,188.99,2960.83
75,40,20260101,276,3,0.11,0.08,77.56,56.41,683.97
918,40,20260101,32,4,0.09,0.07,17.56,13.66,191.26
598,40,20260101,87,4,0.14,0.15,216.84,232.33,1564.33
318,40,20260101,1,16,0.04,0.15,261.77,981.62,7264.01
311,40,20260101,34,3,0.06,0.09,15.76,23.64,270.53
55,40,20260101,71,12,0.12,0.06,289.84,144.92,2270.44
260,40,20260101,41,15,0.1,0.07,282.8,197.96,2743.11
348,40,20260101,202,15,0.04,0.1,43.69,109.23,1157.84
950,40,20260101,175,14,0.09,0.08,296.34,263.41,3259.73
962,40,20260101,153,9,0.13,0.07,572.28,308.15,4138.04
358,40,20260101,274,9,0.04,0.11,93.67,257.59,2505.63
829,40,20260101,243,3,0.09,0.07,119.52,92.96,1301.48
609,40,20260101,385,13,0.08,0.07,328.02,287.01,4059.19
127,40,20260101,98,5,0.03,0.1,4.63,15.42,164.99
802,40,20260101,330,9,0.06,0.14,73.41,171.3,1321.44
391,40,20260101,270,12,0.08,0.08,278.05,278.05,3475.68
599,40,20260101,215,18,0.05,0.13,433.36,1126.73,9360.55
590,40,20260101,31,11,0.08,0.11,257.22,353.67,3311.64
840,40,20260101,208,15,0.1,0.14,71.58,100.21,744.43
264,40,20260101,232,7,0.07,0.11,106.13,166.77,1576.77
883,40,20260101,98,10,0.1,0.13,443.47,576.51,4567.74
935,40,20260101,442,8,0.13,0.09,362.24,250.78,2675.02
555,40,20260101,54,20,0.03,0.09,255.88,767.65,9041.17
911,40,20260101,185,13,0.1,0.15,248.64,372.96,2610.7
656,40,20260101,434,12,0.1,0.05,574.26,287.13,5455.47
552,40,20260101,402,18,0.03,0.09,66.71,200.12,2356.95
661,40,20260101,339,7,0.04,0.05,133.44,166.8,3369.42
333,40,20260101,311,15,0.06,0.09,150.05,225.07,2575.82
915,40,20260101,128,16,0.07,0.13,386.01,716.87,5845.26
532,40,20260101,29,16,0.09,0.1,327.1,363.44,3670.74
282,40,20260101,445,11,0.05,0.09,118.98,214.17,2474.82
846,40,20260101,342,10,0.12,0.07,300.08,175.05,2375.67
45,40,20260101,259,20,0.05,0.13,477.84,1242.38,10321.34
407,40,20260101,459,15,0.13,0.12,718.28,663.03,5470.0
545,40,20260101,392,8,0.03,0.08,110.39,294.38,3863.75
409,40,20260101,120,2,0.14,0.06,58.7,25.16,385.76
617,40,20260101,220,6,0.13,0.14,50.15,54.0,389.59
779,40,20260101,354,14,0.07,0.11,419.88,659.81,6238.23
374,40,20260101,391,15,0.03,0.12,84.01,336.02,3052.21
908,40,20260101,117,6,0.09,0.14,138.51,215.46,1615.95
