CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
429,43,20260101,360,15,0.1,0.15,78.12,117.18,820.26
884,43,20260101,75,8,0.03,0.1,88.76,295.86,3165.74
469,43,20260101,221,10,0.13,0.07,254.42,137.0,1839.68
474,43,20260101,3,15,0.11,0.14,212.12,269.98,1986.26
715,43,20260101,207,20,0.04,0.06,12.42,18.64,316.82
898,43,20260101,94,8,0.07,0.08,211.56,241.78,3052.46
709,43,20260101,26,19,0.1,0.12,796.86,956.23,8127.97
71,43,20260101,187,3,0.08,0.08,89.81,89.81,1122.57
18,43,20260101,417,10,0.08,0.11,202.1,277.88,2601.98
562,43,20260101,261,1,0.02,0.13,9.31,60.52,516.78
498,43,20260101,211,9,0.05,0.06,217.15,260.58,4386.47
769,43,20260101,17,17,0.1,0.07,120.77,84.54,1171.45
471,43,20260101,366,16,0.08,0.12,160.05,240.08,2080.67
534,43,20260101,61,18,0.11,0.06,105.4,57.49,910.23
527,43,20260101,357,15,0.13,0.14,856.64,922.53,6655.39
766,43,20260101,322,14,0.05,0.08,335.94,537.51,6920.45
225,43,20260101,83,11,0.08,0.15,234.78,440.22,3140.24
54,43,20260101,483,7,0.08,0.12,265.71,398.56,3454.21
172,43,20260101,244,7,0.14,0.07,94.22,47.11,625.87
903,43,20260101,286,3,0.08,0.13,61.44,99.83,806.33
72,43,20260101,200,17,0.14,0.09,726.14,466.8,4927.36
372,43,20260101,331,12,0.09,0.13,528.35,763.17,6105.34
539,43,20260101,277,10,0.08,0.05,291.22,182.01,3530.99
242,43,20260101,152,8,0.1,0.11,162.15,178.37,1637.74
736,43,20260101,363,4,0.08,0.14,158.42,277.24,2099.1
479,43,20260101,147,10,0.14,0.15,614.52,658.41,4433.29
345,43,20260101,384,9,0.04,0.05,107.9,134.88,2724.55
468,43,20260101,191,12,0.15,0.09,209.92,125.95,1315.47
367,43,20260101,487,18,0.12,0.1,613.98,511.65,5014.17
