CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
857,8,20260101,71,7,0.1,0.05,88.9,44.45,844.55
201,8,20260101,310,16,0.09,0.11,707.34,864.53,8016.55
269,8,20260101,163,16,0.14,0.12,779.48,668.12,5456.32
527,8,20260101,134,3,0.04,0.13,56.23,182.75,1532.26
522,8,20260101,167,8,0.1,0.06,53.51,32.11,513.72
293,8,20260101,262,9,0.09,0.09,69.64,69.64,773.82
425,8,20260101,486,7,0.09,0.07,130.91,101.82,1425.51
613,8,20260101,386,20,0.04,0.06,328.78,493.18,8384.0
334,8,20260101,30,5,0.06,0.14,50.0,116.66,899.96
592,8,20260101,460,3,0.15,0.07,69.1,32.25,423.83
249,8,20260101,192,7,0.02,0.07,41.09,143.83,2157.45
237,8,20260101,162,19,0.13,0.12,463.05,427.43,3526.31
196,8,20260101,257,20,0.06,0.09,19.3,28.94,331.24
266,8,20260101,313,18,0.09,0.15,360.4,600.67,4244.73
832,8,20260101,388,19,0.03,0.08,36.58,97.55,1280.39
67,8,20260101,302,9,0.13,0.09,526.48,364.48,3887.82
139,8,20260101,264,18,0.1,0.14,438.16,613.42,4556.82
259,8,20260101,312,11,0.13,0.08,522.51,321.54,3818.32
651,8,20260101,206,6,0.05,0.07,135.22,189.31,2758.47
324,8,20260101,348,9,0.04,0.12,6.56,19.68,177.1
355,8,20260101,471,9,0.08,0.07,93.54,81.84,1157.49
955,8,20260101,258,3,0.08,0.06,19.44,14.58,238.11
595,8,20260101,254,6,0.11,0.11,288.35,288.35,2621.4
597,8,20260101,294,5,0.05,0.07,6.43,9.0,131.07
199,8,20260101,157,4,0.08,0.12,99.8,149.71,1297.47
498,8,20260101,269,15,0.07,0.05,442.47,316.05,6194.58
19,8,20260101,9,10,0.02,0.12,19.53,117.19,1074.26
172,8,20260101,374,14,0.06,0.06,8.95,8.95,149.1
841,8,20260101,389,18,0.06,0.09,312.44,468.67,5363.63
980,8,20260101,439,8,0.04,0.08,56.18,112.36,1460.66
909,8,20260101,491,19,0.1,0.06,278.86,167.32,2677.09
315,8,20260101,472,13,0.14,0.08,811.65,463.8,5449.63
946,8,20260101,331,13,0.1,0.07,326.38,228.46,3165.86
374,8,20260101,472,14,0.1,0.12,443.02,531.62,4518.76
125,8,20260101,143,9,0.1,0.1,9.23,9.23,92.34
427,8,20260101,126,12,0.08,0.05,243.82,152.39,2956.33
661,8,20260101,292,7,0.07,0.09,211.66,272.13,3084.12
421,8,20260101,420,7,0.05,0.12,11.42,27.42,244.48
776,8,20260101,70,19,0.1,0.14,756.69,1059.37,7869.62
991,8,20260101,489,7,0.06,0.07,159.15,185.68,2679.11
621,8,20260101,466,11,0.04,0.15,191.0,716.23,5300.11
657,8,20260101,191,17,0.03,0.13,182.99,792.97,6709.75
547,8,20260101,373,15,0.1,0.08,719.61,575.69,7052.18
673,8,20260101,107,17,0.09,0.05,120.69,67.05,1287.32
496,8,20260101,251,17,0.02,0.13,33.93,220.54,1883.04
242,8,20260101,181,16,0.08,0.1,40.82,51.02,520.44
905,8,20260101,101,12,0.09,0.07,72.07,56.05,784.74
837,8,20260101,416,4,0.13,0.07,50.09,26.97,362.16
243,8,20260101,260,20,0.11,0.06,848.91,463.04,7331.53
133,8,20260101,481,7,0.06,0.09,69.8,104.71,1198.31
643,8,20260101,30,18,0.11,0.07,636.02,404.74,5550.68
119,8,20260101,200,4,0.05,0.09,96.65,173.97,2010.36
598,8,20260101,130,9,0.14,0.07,447.92,223.96,2975.45
428,8,20260101,407,1,0.04,0.08,10.86,21.72,282.42
996,8,20260101,22,2,0.03,0.13,26.04,112.84,954.82
174,8,20260101,113,8,0.05,0.13,69.2,179.92,1494.72
330,8,20260101,80,15,0.13,0.08,129.75,79.85,948.2
592,8,20260101,91,8,0.05,0.13,125.9,327.35,2719.53
492,8,20260101,260,17,0.08,0.08,451.3,451.3,5641.28
225,8,20260101,192,4,0.1,0.09,30.28,27.26,299.82
94,8,20260101,277,17,0.11,0.13,641.47,758.1,5948.14
605,8,20260101,436,5,0.08,0.05,52.86,33.04,640.93
367,8,20260101,315,5,0.05,0.08,95.99,153.59,1977.45
709,8,20260101,246,4,0.06,0.14,17.71,41.32,318.77
628,8,20260101,31,17,0.06,0.14,290.4,677.61,5227.28
835,8,20260101,445,19,0.11,0.14,740.93,943.0,6937.76
409,8,20260101,459,3,0.04,0.14,10.57,36.99,290.6
612,8,20260101,12,2,0.12,0.06,110.42,55.21,864.97
288,8,20260101,462,7,0.1,0.09,110.8,99.72,1096.88
382,8,20260101,53,5,0.07,0.14,95.95,191.91,1466.71
424,8,20260101,173,16,0.1,0.08,502.29,401.83,4922.42
709,8,20260101,93,19,0.12,0.05,308.55,128.56,2391.28
484,8,20260101,320,7,0.07,0.11,18.82,29.58,279.63
935,8,20260101,28,18,0.02,0.12,128.15,768.9,7048.21
383,8,20260101,308,20,0.14,0.14,210.98,210.98,1507.0
832,8,20260101,297,9,0.03,0.09,30.07,90.2,1062.37
907,8,20260101,248,9,0.09,0.07,302.75,235.47,3296.56
383,8,20260101,373,1,0.04,0.1,3.61,9.03,95.76
104,8,20260101,472,16,0.07,0.13,292.28,542.8,4425.88
598,8,20260101,217,12,0.12,0.08,680.5,453.67,5444.01
797,8,20260101,401,14,0.08,0.11,541.22,744.17,6968.17
