CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
998,21,20260101,372,5,0.03,0.07,60.09,140.21,2083.07
280,21,20260101,46,18,0.03,0.08,56.44,150.49,1975.23
616,21,20260101,32,17,0.05,0.13,164.82,428.54,3560.19
18,21,20260101,328,3,0.12,0.13,154.68,167.57,1301.9
946,21,20260101,200,4,0.05,0.12,5.93,14.24,126.99
205,21,20260101,248,1,0.06,0.09,23.74,35.61,407.53
11,21,20260101,81,14,0.12,0.13,135.39,146.67,1139.54
338,21,20260101,497,13,0.12,0.11,26.61,24.4,219.57
358,21,20260101,50,5,0.1,0.14,42.74,59.83,444.44
638,21,20260101,215,2,0.11,0.15,55.02,75.02,520.14
104,21,20260101,93,12,0.1,0.14,82.67,115.74,859.75
837,21,20260101,471,20,0.13,0.05,953.34,366.67,6746.73
257,21,20260101,202,3,0.03,0.1,14.25,47.49,508.17
379,21,20260101,329,8,0.04,0.13,9.16,29.76,249.56
541,21,20260101,108,12,0.09,0.1,428.99,476.65,4814.18
149,21,20260101,353,4,0.04,0.13,54.21,176.18,1477.17
446,21,20260101,339,8,0.07,0.1,196.14,280.2,2886.06
685,21,20260101,207,2,0.09,0.09,48.77,48.77,541.9
109,21,20260101,310,11,0.03,0.09,3.66,10.99,129.43
552,21,20260101,237,19,0.12,0.09,227.0,170.25,1834.89
722,21,20260101,351,12,0.09,0.13,213.72,308.71,2469.67
197,21,20260101,146,9,0.09,0.08,373.59,332.08,4109.47
305,21,20260101,220,9,0.14,0.1,604.8,432.0,4147.2
927,21,20260101,316,19,0.03,0.07,268.25,625.91,9299.25
461,21,20260101,163,3,0.08,0.08,73.33,73.33,916.59
