CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
534,26,20260101,343,2,0.05,0.14,30.5,85.39,664.81
906,26,20260101,401,5,0.09,0.09,67.18,67.18,746.5
527,26,20260101,394,2,0.13,0.13,69.82,69.82,537.08
145,26,20260101,150,19,0.09,0.09,208.67,208.67,2318.57
369,26,20260101,362,10,0.07,0.14,143.12,286.24,2187.72
516,26,20260101,178,18,0.14,0.14,263.47,263.47,1881.9
143,26,20260101,144,18,0.08,0.14,542.04,948.58,7182.1
937,26,20260101,263,18,0.06,0.11,292.16,535.63,5112.83
372,26,20260101,102,16,0.03,0.11,34.8,127.62,1252.98
63,26,20260101,293,17,0.14,0.08,171.34,97.91,1150.4
811,26,20260101,79,5,0.05,0.12,90.65,217.55,1939.85
118,26,20260101,124,18,0.11,0.06,216.65,118.17,1871.08
99,26,20260101,467,11,0.1,0.11,13.57,14.93,137.1
546,26,20260101,84,5,0.04,0.05,73.61,92.01,1858.6
440,26,20260101,75,5,0.11,0.15,46.17,62.96,436.54
104,26,20260101,404,1,0.12,0.07,1.33,0.78,10.53
319,26,20260101,248,20,0.07,0.14,604.07,1208.14,9233.67
830,26,20260101,222,14,0.07,0.09,219.04,281.62,3191.72
143,26,20260101,305,19,0.03,0.11,58.84,215.73,2118.07
903,26,20260101,485,9,0.09,0.11,333.66,407.81,3781.52
61,26,20260101,110,13,0.13,0.12,842.31,777.52,6414.54
565,26,20260101,206,10,0.05,0.09,36.88,66.38,767.0
472,26,20260101,250,1,0.08,0.14,19.31,33.79,255.82
344,26,20260101,336,5,0.09,0.06,119.09,79.4,1283.56
662,26,20260101,80,19,0.05,0.15,424.94,1274.8,9348.56
683,26,20260101,71,8,0.12,0.14,254.37,296.77,2162.16
512,26,20260101,243,1,0.08,0.14,16.16,28.28,214.12
341,26,20260101,2,12,0.08,0.09,199.2,224.1,2514.9
793,26,20260101,339,8,0.06,0.09,19.53,29.29,335.2
796,26,20260101,396,5,0.11,0.06,197.11,107.51,1702.3
277,26,20260101,246,18,0.12,0.1,526.35,438.62,4298.51
309,26,20260101,186,4,0.14,0.05,169.03,60.37,1098.7
650,26,20260101,240,14,0.1,0.09,620.84,558.76,6146.36
108,26,20260101,306,3,0.08,0.07,62.64,54.81,775.11
430,26,20260101,450,4,0.14,0.09,198.11,127.35,1344.28
939,26,20260101,322,10,0.07,0.15,186.16,398.91,2872.15
829,26,20260101,415,4,0.03,0.07,53.06,123.81,1839.47
377,26,20260101,385,3,0.1,0.07,51.07,35.75,495.4
281,26,20260101,493,16,0.09,0.1,496.12,551.25,5567.61
337,26,20260101,180,13,0.1,0.1,205.63,205.63,2056.34
118,26,20260101,106,6,0.04,0.07,114.12,199.7,2938.46
937,26,20260101,471,18,0.04,0.11,96.39,265.08,2578.53
335,26,20260101,203,18,0.14,0.09,886.28,569.75,6014.07
230,26,20260101,392,7,0.06,0.13,150.7,326.51,2687.41
439,26,20260101,265,20,0.03,0.06,227.14,454.27,7798.33
54,26,20260101,380,19,0.09,0.09,121.5,121.5,1349.95
73,26,20260101,188,2,0.06,0.05,12.16,10.14,200.72
470,26,20260101,51,12,0.06,0.11,85.98,157.63,1504.69
136,26,20260101,408,5,0.09,0.06,207.62,138.41,2237.64
384,26,20260101,356,10,0.14,0.09,692.15,444.95,4696.7
180,26,20260101,257,4,0.12,0.15,75.98,94.97,652.15
607,26,20260101,389,14,0.15,0.08,911.38,486.07,5650.55
123,26,20260101,113,14,0.03,0.11,29.46,108.03,1060.67
217,26,20260101,468,17,0.11,0.08,30.72,22.34,270.93
218,26,20260101,256,15,0.09,0.07,434.5,337.94,4731.19
880,26,20260101,293,13,0.12,0.11,715.06,655.47,5899.22
299,26,20260101,177,4,0.09,0.07,27.86,21.67,303.33
583,26,20260101,310,7,0.11,0.15,221.35,301.84,2092.78
271,26,20260101,232,5,0.05,0.07,89.88,125.84,1833.66
34,26,20260101,431,11,0.04,0.12,21.61,64.84,583.55
619,26,20260101,473,2,0.12,0.1,63.02,52.51,514.63
840,26,20260101,230,13,0.1,0.05,224.61,112.31,2133.84
434,26,20260101,25,9,0.06,0.14,89.0,207.67,1602.05
39,26,20260101,226,15,0.05,0.12,106.66,255.98,2282.47
769,26,20260101,473,16,0.08,0.08,13.02,13.02,162.72
546,26,20260101,229,2,0.13,0.15,129.23,149.11,1013.92
441,26,20260101,153,7,0.07,0.08,102.91,117.62,1484.92
410,26,20260101,173,17,0.05,0.12,88.78,213.08,1899.95
205,26,20260101,402,19,0.12,0.09,989.77,742.33,8000.65
795,26,20260101,119,1,0.09,0.11,18.79,22.97,212.99
994,26,20260101,377,10,0.12,0.13,560.02,606.68,4713.46
379,26,20260101,441,13,0.03,0.11,122.43,448.91,4407.44
