CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
926,46,20260101,262,20,0.09,0.12,741.65,988.87,8487.82
813,46,20260101,472,12,0.15,0.12,172.08,137.66,1112.78
109,46,20260101,82,6,0.08,0.09,32.74,36.83,413.29
777,46,20260101,45,19,0.11,0.14,697.04,887.14,6526.79
628,46,20260101,227,11,0.1,0.09,57.2,51.48,566.28
872,46,20260101,468,8,0.06,0.08,201.05,268.06,3417.81
855,46,20260101,26,14,0.1,0.1,166.81,166.81,1668.1
99,46,20260101,299,13,0.1,0.07,539.36,377.55,5231.76
215,46,20260101,107,20,0.04,0.12,308.46,925.37,8328.31
222,46,20260101,22,19,0.03,0.15,17.22,86.1,642.87
589,46,20260101,91,6,0.13,0.11,301.42,255.04,2272.2
81,46,20260101,24,9,0.05,0.13,123.98,322.35,2677.96
402,46,20260101,14,15,0.04,0.08,252.15,504.3,6555.9
676,46,20260101,225,17,0.14,0.08,124.24,70.99,834.15
28,46,20260101,405,13,0.05,0.14,61.22,171.43,1334.68
951,46,20260101,53,16,0.1,0.07,398.7,279.09,3867.43
276,46,20260101,454,11,0.02,0.1,62.87,314.37,3395.19
535,46,20260101,15,15,0.09,0.06,359.52,239.68,3874.81
421,46,20260101,469,10,0.11,0.11,231.29,231.29,2102.6
33,46,20260101,150,1,0.03,0.15,11.96,59.78,446.37
629,46,20260101,36,6,0.04,0.06,60.13,90.2,1533.37
227,46,20260101,264,5,0.12,0.1,60.95,50.8,497.8
197,46,20260101,324,10,0.15,0.06,526.47,210.59,3193.92
54,46,20260101,263,1,0.08,0.13,12.22,19.85,160.36
805,46,20260101,473,12,0.02,0.1,21.23,106.14,1146.31
970,46,20260101,153,1,0.05,0.12,0.69,1.67,14.87
331,46,20260101,368,17,0.12,0.1,210.06,175.05,1715.48
561,46,20260101,93,8,0.11,0.1,325.57,295.98,2930.17
906,46,20260101,442,17,0.11,0.08,273.99,199.27,2416.12
985,46,20260101,58,12,0.05,0.06,43.44,52.13,877.49
364,46,20260101,219,16,0.07,0.13,319.48,593.32,4837.84
369,46,20260101,134,19,0.11,0.08,485.61,353.17,4282.21
30,46,20260101,250,16,0.12,0.08,70.25,46.84,562.03
596,46,20260101,10,2,0.03,0.08,16.31,43.48,570.71
446,46,20260101,148,3,0.1,0.05,15.64,7.82,148.63
828,46,20260101,68,19,0.07,0.07,592.25,592.25,8460.7
580,46,20260101,226,11,0.06,0.09,274.9,412.35,4719.17
221,46,20260101,391,15,0.06,0.08,427.96,570.61,7275.3
470,46,20260101,125,5,0.02,0.07,33.89,118.6,1779.01
433,46,20260101,270,10,0.14,0.05,160.93,57.48,1046.05
195,46,20260101,351,8,0.03,0.06,11.85,23.7,406.81
739,46,20260101,469,1,0.07,0.14,26.36,52.73,403.01
123,46,20260101,448,11,0.1,0.11,470.44,517.48,4751.41
346,46,20260101,262,15,0.15,0.08,471.35,251.39,2922.39
187,46,20260101,272,17,0.12,0.11,42.57,39.03,351.25
205,46,20260101,407,6,0.13,0.14,294.01,316.62,2284.19
199,46,20260101,403,6,0.1,0.06,273.02,163.81,2620.97
320,46,20260101,217,7,0.07,0.05,77.57,55.41,1085.94
333,46,20260101,134,8,0.03,0.11,85.77,314.5,3087.85
230,46,20260101,198,19,0.1,0.12,386.67,464.0,3944.02
373,46,20260101,181,17,0.07,0.12,369.35,633.18,5540.29
