CustomerID,StoreID,OrderDateID,ProductID,Quantity,DiscountPercent,ShippingPercent,DiscountAmount,ShippingAmount,TotalAmount
3,2,20260101,453,14,0.06,0.15,174.41,436.02,3168.43
986,2,20260101,304,11,0.08,0.11,182.3,250.66,2347.12
884,2,20260101,207,19,0.11,0.14,798.46,1016.23,7476.53
737,2,20260101,161,18,0.07,0.15,73.63,157.79,1136.08
599,2,20260101,435,3,0.09,0.09,17.4,17.4,193.29
201,2,20260101,302,18,0.03,0.09,185.38,556.15,6550.17
331,2,20260101,85,6,0.14,0.13,153.92,142.93,1088.45
973,2,20260101,268,1,0.05,0.15,21.82,65.47,480.13
490,2,20260101,385,12,0.09,0.13,431.85,623.78,4990.25
595,2,20260101,472,11,0.14,0.1,584.75,417.68,4009.74
326,2,20260101,449,12,0.04,0.11,64.8,178.21,1733.53
29,2,20260101,43,18,0.11,0.09,172.46,141.1,1536.44
606,2,20260101,166,2,0.05,0.1,34.18,68.35,717.67
923,2,20260101,158,1,0.11,0.05,29.35,13.34,250.84
416,2,20260101,12,14,0.12,0.09,112.27,84.21,907.56
500,2,20260101,347,4,0.11,0.14,211.22,268.82,1977.76
277,2,20260101,419,18,0.08,0.1,543.02,678.78,6923.56
973,2,20260101,215,17,0.05,0.15,306.78,920.35,6749.21
975,2,20260101,161,16,0.04,0.07,129.22,226.13,3327.31
251,2,20260101,484,15,0.14,0.14,840.0,840.0,6000.0
591,2,20260101,472,20,0.11,0.13,323.51,382.33,2999.82
964,2,20260101,305,15,0.03,0.11,47.43,173.93,1707.65
352,2,20260101,404,17,0.05,0.09,281.48,506.66,5854.73
345,2,20260101,429,4,0.02,0.14,3.52,24.61,196.89
440,2,20260101,72,8,0.13,0.05,483.0,185.77,3418.13
874,2,20260101,8,3,0.05,0.12,8.94,21.46,191.35
314,2,20260101,196,4,0.11,0.1,130.94,119.04,1178.46
619,2,20260101,107,16,0.1,0.11,626.26,688.88,6325.18
195,2,20260101,295,5,0.13,0.08,208.41,128.25,1522.99
923,2,20260101,50,10,0.11,0.11,287.6,287.6,2614.5
823,2,20260101,281,19,0.13,0.1,370.99,285.38,2768.19
714,2,20260101,403,15,0.1,0.13,42.03,54.64,432.91
356,2,20260101,283,13,0.06,0.13,374.74,811.93,6682.78
488,2,20260101,269,13,0.11,0.14,678.35,863.35,6351.81
614,2,20260101,135,15,0.1,0.1,528.14,528.14,5281.35
312,2,20260101,243,13,0.05,0.14,294.66,825.06,6423.69
908,2,20260101,65,12,0.03,0.11,79.96,293.19,2878.55
151,2,20260101,357,19,0.02,0.12,123.01,738.06,6765.54
331,2,20260101,281,18,0.05,0.07,59.13,82.78,1206.25
330,2,20260101,474,12,0.14,0.09,21.45,13.79,145.58
474,2,20260101,108,2,0.04,0.15,39.39,147.7,1092.99
952,2,20260101,32,17,0.06,0.11,409.45,750.66,7165.35
635,2,20260101,250,17,0.14,0.13,182.31,169.29,1289.18
685,2,20260101,332,1,0.07,0.13,28.82,53.53,436.47
881,2,20260101,294,8,0.1,0.13,376.72,489.74,3880.22
619,2,20260101,282,14,0.11,0.07,597.94,380.5,5218.34
4,2,20260101,68,12,0.02,0.14,76.72,537.03,4296.23
886,2,20260101,420,3,0.12,0.11,174.88,160.31,1442.77
90,2,20260101,191,18,0.12,0.1,1031.08,859.23,8420.45
93,2,20260101,440,1,0.06,0.11,26.66,48.88,466.61
715,2,20260101,89,16,0.05,0.13,160.33,416.85,3463.08
394,2,20260101,342,11,0.09,0.05,468.51,260.28,4997.41
283,2,20260101,99,14,0.11,0.06,603.9,329.4,5215.46
144,2,20260101,457,18,0.15,0.07,149.26,69.65,915.43
711,2,20260101,79,5,0.04,0.14,80.81,282.82,2222.16
101,2,20260101,305,19,0.13,0.07,83.68,45.06,605.1
33,2,20260101,199,2,0.02,0.13,16.04,104.23,889.95
238,2,20260101,46,20,0.06,0.06,86.87,86.87,1447.8
377,2,20260101,340,7,0.07,0.11,221.9,348.69,3296.74
582,2,20260101,393,8,0.09,0.14,158.18,246.05,1845.39
539,2,20260101,259,12,0.04,0.13,173.57,564.1,4729.73
264,2,20260101,153,1,0.11,0.05,13.18,5.99,112.67
20,2,20260101,111,14,0.12,0.14,632.97,738.47,5380.28
733,2,20260101,170,1,0.06,0.07,17.01,19.85,286.39
240,2,20260101,417,4,0.05,0.09,4.16,7.5,86.62
283,2,20260101,294,10,0.14,0.09,641.63,412.48,4353.95
559,2,20260101,350,20,0.08,0.12,754.78,1132.18,9812.2
556,2,20260101,32,4,0.05,0.05,93.8,93.8,1876.0
378,2,20260101,212,20,0.14,0.06,259.56,111.24,1705.68
310,2,20260101,48,12,0.11,0.12,408.25,445.36,3748.47
622,2,20260101,119,1,0.12,0.08,16.82,11.21,134.54
